"Title","PMID","Year","Month","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title","Label"
"Work addiction and presenteeism: The buffering role of managerial support.",28791675,2019,"Apr","10.1002/ijop.12449 [doi]","The current study examined the mediating effect of presenteeism and moderating ","Mazzetti, Greta; Vignoli, Michela; Schaufeli, Wilmar B; Guglielmi, Dina","Department of Education Studies, University of Bologna, Bologna, Italy.; Department of Education Studies, University of Bologna, Bologna, Italy.; Department of Psychology, Utrecht University, Utrecht, The Netherlands.; Faculty of Psychology and Educational Sciences, University of Leuven, Leuven, ; Department of Education Studies, University of Bologna, Bologna, Italy.","eng","Journal Article","Int J Psychol",NA,"International journal of psychology : Journal international de psychologie","work"
"Work addiction and quality of life: a study with physicians.",28767908,2017,"Apr-Jun","S1679-45082017000200130 [pii]; 10.1590/S1679-45082017AO3960 [doi]","OBJECTIVE: To evaluate the quality of life of physicians and investigate to what ","Azevedo, Walter Fernandes de; Mathias, Ligia Andrade da Silva Telles","Universidade Federal da Paraiba, Joao Pessoa, PB, Brazil.; Faculdade de Ciencias Medicas, Santa Casa de Sao Paulo, Sao Paulo, SP, Brazil.","eng; por","Journal Article","Einstein (Sao Paulo)","Conflict of interest: none.","Einstein (Sao Paulo, Brazil)","work"
"[Preventing addictive practices in the workplace thanks to occupational health services].",28648194,2017,"Jun","S0038-0814(17)30168-8 [pii]; 10.1016/j.soin.2017.04.010 [doi]","The workplace can be concerned by all types and all levels of addictive ","Dano, Corinne","Service de pathologie professionnelle, CHU d'Angers, 4, rue Larrey, 49933 Angers ","fre","Journal Article","Soins",NA,"Soins; la revue de reference infirmiere","work"
"Prognostic psychosocial factors for disabling low back pain in Japanese hospital workers.",28531194,2017,NA,"10.1371/journal.pone.0177908 [doi]; e0177908","BACKGROUND: Although the occupational health field has identified psychosocial ","Yoshimoto, Takahiko; Oka, Hiroyuki; Katsuhira, Junji; Fujii, Tomoko; Masuda, Katsuhiko; Tanaka, Sakae; Matsudaira, Ko","Department of Rehabilitation, Kameda Medical Center, Chiba, Japan.; Department of Medical Research and Management for Musculoskeletal Pain, 22nd ; Department of Prosthetics & Orthotics and Assistive Technology, Faculty of ; Department of Medical Research and Management for Musculoskeletal Pain, 22nd ; Incorporated Medical Institution Yoseikai, Tokyo, Japan.; Department of Orthopaedic Surgery, University of Tokyo, Tokyo, Japan.; Department of Medical Research and Management for Musculoskeletal Pain, 22nd ","eng","Journal Article","PLoS One","Competing Interests: The authors have declared that no competing interests exist.","PloS one","work"
"Today's Public Health Issue: Workaholism.",28451569,2017,"Feb",NA,NA,"Keskin, Gulseren","Ataturk Medical Technological Vocational Training School, Ege University, ","eng","Journal Article","Iran J Public Health",NA,"Iranian journal of public health","work"
"Meditation awareness training for the treatment of workaholism: A controlled trial.",28425778,2017,"Jun","10.1556/2006.6.2017.021 [doi]","Background and aims Workaholism is a form of behavioral addiction that can lead ","Van Gordon, William; Shonin, Edo; Dunn, Thomas J; Garcia-Campayo, Javier; Demarzo, Marcelo M P; Griffiths, Mark D","1 Centre for Psychological Research, University of Derby , Derby, Derbyshire, UK.; 2 Psychology Department, Nottingham Trent University , Nottingham, ; 3 Awake to Wisdom Centre for Meditation and Mindfulness Research , Ragusa, Italy.; 4 Psychology Division, Bishop Grosseteste University , Lincoln, UK.; 5 Miguel Servet University Hospital, University of Zaragoza , Zaragoza, Spain.; 6 Department of Preventive Medicine, Federal University of Sao Paulo (UNIFESP), ; 7 Hospital Israelita Albert Einstein , Sao Paulo, Brazil.; 2 Psychology Department, Nottingham Trent University , Nottingham, ","eng","Controlled Clinical Trial; Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","work"
"Adjustment between work demands and health needs: Development of the Work-Health Balance Questionnaire.",28318280,2017,"Aug","10.1037/rep0000121 [doi]","PURPOSE: This study presented the construct of Work-Health Balance (WHB) and the ","Gragnano, Andrea; Miglioretti, Massimo; Frings-Dresen, Monique H W; de Boer, Angela G E M","Department of Psychology, University of Milano-Bicocca.; Department of Psychology, University of Milano-Bicocca.; Coronel Institute of Occupational Health, Academic Medical Center.; Coronel Institute of Occupational Health, Academic Medical Center.","eng","Journal Article; Research Support, Non-U.S. Gov't","Rehabil Psychol",NA,"Rehabilitation psychology","work"
"Different types of employee well-being across time and their relationships with job crafting.",28191997,2018,"Apr","10.1037/ocp0000081 [doi]","We used and integrated the circumplex model of affect (Russell, 1980) and the ","Hakanen, Jari J; Peeters, Maria C W; Schaufeli, Wilmar B","Modern Work and Leadership, Finnish Institute of Occupational Health.; Department of Social, Health and Organizational Psychology, Utrecht University.; Department of Work, Organizational, and Personnel Psychology, KU Leuven.","eng","Journal Article","J Occup Health Psychol",NA,"Journal of occupational health psychology","work"
"Workaholism and daily energy management at work: associations with self-reported health and emotional exhaustion.",28123137,2017,"Jun","10.2486/indhealth.2016-0150 [doi]","Adequate energy management during the working day is essential for employees to ","Schulz, Anika Susanne; Bloom, Jessica; Kinnunen, Ulla","School of Social Sciences and Humanities, Tampereen Yliopisto, Finland.; Institute for Advanced Social Research, University of Tampere, Finland.; School of Social Sciences and Humanities, University of Tampere, Finland.","eng","Journal Article","Ind Health",NA,"Industrial health","work"
"Do I feel ill because I crave for work or do I crave for work because I feel ill? A longitudinal analysis of work craving, self-regulation, and health.",28092192,2016,"Mar","10.1556/2006.5.2016.005 [doi]","Background The theory of work craving defines workaholism as a pathological work ","Wojdylo, Kamila; Karlsson, Wilhelm; Baumann, Nicola","Institute of Psychology , Polish Academy of Sciences, Warsaw, Poland.; Department of Psychology, University of Trier , Trier, Germany.; Department of Psychology, University of Trier , Trier, Germany.","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","work"
"The relationship between study addiction and work addiction: A cross-cultural longitudinal study.",27842448,2016,"Dec","10.1556/2006.5.2016.076 [doi]","Aims Recent empirical studies investigating ""study addiction"" have conceptualized ","Atroszko, Pawel A; Andreassen, Cecilie Schou; Griffiths, Mark D; Pallesen, Stale","1 Institute of Psychology, University of Gdansk , Gdansk, Poland.; 2 Department of Clinical Psychology, University of Bergen , Bergen, Norway.; 3 Division of Psychology, Nottingham Trent University , Nottingham, UK.; 4 Department of Psychosocial Science, University of Bergen , Bergen, Norway.","eng","Comparative Study; Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","work"
"A predictive study of antecedent variables of workaholism.",27776608,2016,"Nov",NA,"BACKGROUND: Recent studies have pointed to a relationship between personality ","Serrano-Fernandez, Maria J; Boada-Grau, Joan; Gil-Ripoll, Carme; Vigil-Colet, Andreu","Universitat Oberta de Catalunya.","eng","Journal Article","Psicothema",NA,"Psicothema","work"
"[The role of a tool in measuring negative consequences of workaholism].",27623828,2016,NA,"61734 [pii]; 10.13075/mp.5893.00325 [doi]","BACKGROUND: Analyzes of negative consequences of workaholism are ambiguous, and ","Chodkiewicz, Jan; Hauk, Mateusz","Uniwersytet Lodzki / University of Lodz, Lodz, Poland (Wydzial Nauk o Wychowaniu, ; Uniwersytet Lodzki / University of Lodz, Lodz, Poland (Wydzial Nauk o Wychowaniu, ","pol","Journal Article","Med Pr",NA,"Medycyna pracy","work"
"Entrepreneurial Orientation Scale: Adaptation to Spanish.",27453429,2016,"Jul","10.1017/sjp.2016.19 [doi]","Entrepreneurship is linked to the perception of opportunities, to orientation, to ","Boada-Grau, Joan; Sanchez-Garcia, Jose Carlos; Viardot, Eric; Boada-Cuerva, Maria; Vigil-Colet, Andreu","Universitat Rovira i Virgili (Spain).; Universidad de Salamanca (Spain).; EADA, Business School (Spain).; Universitat Jaume I (Spain).; Universitat Rovira i Virgili (Spain).","eng","Journal Article","Span J Psychol",NA,"The Spanish journal of psychology","work"
"Gender Bias in the Measurement of Workaholism.",27409147,2017,"Jan-Feb","10.1080/00223891.2016.1198795 [doi]","Past research suggests gender differences in workaholism might be due to ","Beiler-May, Angela; Williamson, Rachel L; Clark, Malissa A; Carter, Nathan T","a Department of Psychology , University of Georgia.; a Department of Psychology , University of Georgia.; a Department of Psychology , University of Georgia.; a Department of Psychology , University of Georgia.","eng","Journal Article","J Pers Assess",NA,"Journal of personality assessment","work"
"Individual Characteristics Influencing Physicians' Perceptions of Job Demands and Control: The Role of Affectivity, Work Engagement and Workaholism.",27275828,2016,"Jun","10.3390/ijerph13060567 [doi]; 567","The first purpose of the present study was to investigate the role of individual ","Mazzetti, Greta; Biolcati, Roberta; Guglielmi, Dina; Vallesi, Caryn; Schaufeli, Wilmar B","Department of Educational Science, University of Bologna, Via Filippo Re, 6-40126 ; Department of Educational Science, University of Bologna, Via Filippo Re, 6-40126 ; Department of Educational Science, University of Bologna, Via Filippo Re, 6-40126 ; Department of Educational Science, University of Bologna, Via Filippo Re, 6-40126 ; Department of Psychology, Utrecht University, P.O. Box 80.140, 3508 TC Utrecht, ; Department of Psychology, University of Leuven, 3000 Leuven, Belgium. ","eng","Journal Article","Int J Environ Res Public Health",NA,"International journal of environmental research and public health","work"
"The Relationships between Workaholism and Symptoms of Psychiatric Disorders: A Large-Scale Cross-Sectional Study.",27192149,2016,NA,"10.1371/journal.pone.0152978 [doi]; e0152978","Despite the many number of studies examining workaholism, large-scale studies ","Andreassen, Cecilie Schou; Griffiths, Mark D; Sinha, Rajita; Hetland, Jorn; Pallesen, Stale","Department of Psychosocial Science, University of Bergen, Bergen, Norway.; Centre of Competence, Bergen Clinics Foundation, Bergen, Norway.; Psychology Division, Nottingham Trent University, Nottingham, United Kingdom.; Yale Stress Center, Yale University School of Medicine, New Haven, CT, United ; Department of Psychosocial Science, University of Bergen, Bergen, Norway.; Department of Psychosocial Science, University of Bergen, Bergen, Norway.","eng","Journal Article","PLoS One","Competing Interests: The authors have declared that no competing interests exist.","PloS one","work"
"A study of workaholism in Irish academics.",27170737,2016,"Aug","10.1093/occmed/kqw032 [doi]","BACKGROUND: Workaholism is recognized as a health risk for academics given the ","Hogan, V; Hogan, M; Hodgins, M","Discipline of Health Promotion, School of Health Sciences, NUI Galway, Galway, ; School of Psychology, NUI Galway, Galway, Ireland.; Discipline of Health Promotion, School of Health Sciences, NUI Galway, Galway, ","eng","Journal Article","Occup Med (Lond)",NA,"Occupational medicine (Oxford, England)","work"
"Work Addiction Risk Test.",27162258,2016,"Jun","10.1093/occmed/kqv180 [doi]",NA,"Sharp, Rachel",NA,"eng","Journal Article","Occup Med (Lond)",NA,"Occupational medicine (Oxford, England)","work"
