"Title","PMID"
"Trajectories of depression and anxiety in Chinese high school freshmen: Associations with Internet addiction.","33730662"
"Is the Clinical Version of the Iowa Gambling Task Relevant for Assessing Choice Behavior in Cases of Internet Addiction?","31191368"
"Attention-deficit hyperactivity disorder and addictions (substance and behavioral): Prevalence and characteristics in a multicenter study in France.","30010409"
"Prevalence and patterns of psychiatric disorders in referred adolescents with Internet addiction.","23859664"
"Grit Perseverance, Not Passion, Moderates the Association Between Behavioral Inhibition/Approach System and Internet Addiction in Adolescents.","36510585"
"Sleep Quality Among Adolescents and Its Relation to Inhalant, Khat, and Internet Use, and Physical Illness: A Community-Based Exploratory Cross-Sectional Study.","36156888"
"[Clinical and psychological features of people with internet dependence: experience of a pilot study].","32323937"
"Suicidal ideation among Lebanese adolescents: scale validation, prevalence and correlates.","32539735"
"Investigation of the relationship between technology addiction and sleepiness among university students in health-related departments in Turkey.","35320232"
"Internet Addiction Test research through a cross-cultural perspective: Spain, USA and Colombia.","32677695"
"Efficacy of cognitive behavioural therapy for internet gaming disorder.","31881100"
"Behavioral Addiction versus Substance Addiction: Correspondence of Psychiatric and Psychological Views.","22624087"
"Behavioural addictions in adolescents and young adults: results from a prevalence study.","20559694"
"[Influence of excessive internet use on auditory event-related potential].","19166194"
"Problematic Internet Use among Polish Students: Prevalence, Relationship to Sociodemographic Data and Internet Usage Patterns.","36767799"
"[Behavioral (non-chemical) addictions and COVID-19].","36719118"
"Acupuncture for Internet addiction: A protocol for systematic review.","33761645"
"The pathways from distress tolerance to Cyberchondria: A multiple-group path model of young and middle adulthood samples.","32921966"
"Investigation of Correlated Internet and Smartphone Addiction in Adolescents: Copula Regression Analysis.","32796609"
"Motivational but not executive dysfunction in attention deficit/hyperactivity disorder predicts internet addiction: Evidence from a longitudinal study.","32036155"
"Internet addiction and functional brain networks: task-related fMRI study.","31673061"
"[Problematic Use of Internet and Video Games in Students in Medicine].","32338698"
"The Short French Internet Addiction Test Adapted to Online Sexual Activities: Validation and Links With Online Sexual Preferences and Addiction Symptoms.","26422118"
"Reduced striatal dopamine transporters in people with internet addiction disorder.","22505818"
"A cross-sectional survey of internet use among university students.","33200241"
"Using Theoretical Models of Problematic Internet Use to Inform Psychological Formulation: A Systematic Scoping Review.","36916053"
"Psychological risk factors associated with internet and smartphone addiction among students of an Indian dental institute.","32189650"
"Offensive acts and helping behavior on the internet: An analysis of the relationships between moral disengagement, empathy and use of social media in a sample of Italian students.","31256099"
"Assessment of the Italian Version of the Internet Disorder Scale (IDS-15).","29904328"
"eHealth Intervention for Problematic Internet Use (PIU).","27766532"
"Net-generation attributes and seductive properties of the internet as predictors of online activities and internet addiction.","15257834"
"[Psychometric properties of the Internet Addiction Test in students in Montes Claros, Minas Gerais State, Brazil].","34008788"
"The reliability and validity of the 18-item long form and two short forms of the Problematic Internet Use Questionnaire in three Japanese samples.","31072647"
"Internet Addiction in adolescence: Neurobiological, psychosocial and clinical issues.","28027952"
"The association between Internet addiction and personality disorders in a general population-based sample.","28005417"
"Cell-Phone Addiction: A Review.","27822187"
"Characteristics of excessive cellular phone use in Korean adolescents.","18991536"
"Neurobiological mechanisms underlying internet gaming disorder .","32699511"
"Overview: new media.","22643166"
"Pathological Internet Use-An Important Comorbidity in Child and Adolescent Psychiatry: Prevalence and Correlation Patterns in a Naturalistic Sample of Adolescent Inpatients.","29789775"
"Associations Among Internet Addiction, Genetic Polymorphisms, Family Functioning, and Psychopathological Risk: Cross-Sectional Exploratory Study.","33361057"
"Prevalence and factors of self-corrective intention among Hong Kong secondary school students who are self-assessed Internet addiction cases.","32677295"
"Prevalence of internet addiction among college students in the Indian setting: a systematic review and meta-analysis.","34504996"
"[Preventing addictive practices in the workplace thanks to occupational health services].","28648194"
"Addictive internet behaviors: The role of trait emotional intelligence, self-esteem, age, and gender.","33278039"
