"Title","PMID","Year","Month","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title","Label"
"Dorsal striatal functional connectivity changes in Internet gaming disorder: A longitudinal magnetic resonance imaging study.",31886611,2021,"Jan","10.1111/adb.12868 [doi]","Internet gaming disorder (IGD) is a behavioral addiction involving excessive ","Lee, Deokjong; Namkoong, Kee; Lee, Junghan; Jung, Young-Chul","Department of Psychiatry, Yongin Severance Hospital, Yonsei University College of ; Institute of Behavioral Science in Medicine, Yonsei University College of ; Institute of Behavioral Science in Medicine, Yonsei University College of ; Department of Psychiatry, Severance Hospital, Yonsei University College of ; Institute of Behavioral Science in Medicine, Yonsei University College of ; Department of Psychiatry, Severance Hospital, Yonsei University College of ; Institute of Behavioral Science in Medicine, Yonsei University College of ; Department of Psychiatry, Severance Hospital, Yonsei University College of ","eng","Journal Article; Research Support, Non-U.S. Gov't","Addict Biol",NA,"Addiction biology","behavioural_addictions"
"Reduced model-based decision-making in gambling disorder.",31873133,2019,"Dec","10.1038/s41598-019-56161-z [doi]; 19625","Compulsive behaviors (e.g., addiction) can be viewed as an aberrant decision ","Wyckmans, Florent; Otto, A Ross; Sebold, Miriam; Daw, Nathaniel; Bechara, Antoine; Saeremans, Melanie; Kornreich, Charles; Chatard, Armand; Jaafari, Nemat; Noel, Xavier","Psychological Medicine Laboratory, Universite Libre de Bruxelles, Brussels, ; Department of Psychology, McGill University, Montreal, Canada.; Department of Psychiatry and Psychotherapy, Charite Universitatsmedizin Berlin, ; Department for Social and Preventive Medicine, University of Potsdam, Potsdam, ; Princeton Neuroscience Institute, Princeton University, Princeton, NJ, 08540, ; Department of Psychology, Princeton University, Princeton, NJ, 08540, USA.; Department of Psychology, University of Southern California, Los Angeles, ; Psychiatric Institute, Universitary Hospital Brugmann, Brussels, Belgium.; Psychological Medicine Laboratory, Universite Libre de Bruxelles, Brussels, ; Psychiatric Institute, Universitary Hospital Brugmann, Brussels, Belgium.; Faculty of Psychology, University of Poitiers, Poitiers, France.; Faculty of Medicine, University of Poitiers, Poitiers, France.; Psychological Medicine Laboratory, Universite Libre de Bruxelles, Brussels, ","eng","Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't","Sci Rep","The authors declare no competing interests.","Scientific reports","behavioural_addictions"
"Self-reported and neurocognitive impulsivity in obsessive-compulsive disorder.",31864219,2020,"Feb","S0010-440X(19)30078-1 [pii]; 10.1016/j.comppsych.2019.152155 [doi]","BACKGROUND: Although a behavioural addiction model of obsessive-compulsive ","Frydman, Ilana; Mattos, Paulo; de Oliveira-Souza, Ricardo; Yucel, Murat; Chamberlain, Samuel R; Moll, Jorge; Fontenelle, Leonardo F","Obsessive, Compulsive, and Anxiety Spectrum Research Program, Institute of ; D'Or Institute for Research and Education, Rio de Janeiro, Brazil.; D'Or Institute for Research and Education, Rio de Janeiro, Brazil.; Brain & Mental Health Laboratory, Monash Institute of Cognitive and Clinical ; Department of Psychiatry, University of Cambridge, Cambridge and Peterborough NHS ; D'Or Institute for Research and Education, Rio de Janeiro, Brazil.; Obsessive, Compulsive, and Anxiety Spectrum Research Program, Institute of ","eng","Journal Article; Research Support, Non-U.S. Gov't","Compr Psychiatry","Declaration of competing interest None.","Comprehensive psychiatry","behavioural_addictions"
"Structural validation of the ORTO-12-FR questionnaire among a French sample as a first attempt to assess orthorexia nervosa in France.",31863296,2020,"Dec","10.1007/s40519-019-00835-0 [doi]","PURPOSE: To the best of our knowledge, no scientific publications on orthorexia ","Babeau, Camille; Le Chevanton, Tristan; Julien-Sweerts, Sabrina; Brochenin, Aurelie; Donini, Lorenzo Maria; Fouques, Damien","Department of Psychology EA 7403, ICP Ecole de Psychologues Praticiens, 71 rue ; Department of Psychology EA 7403, ICP Ecole de Psychologues Praticiens, 71 rue ; EA4430 CLIPSYD, UFR SPSE, Paris Nanterre University, Nanterre, France.; EA4430 CLIPSYD, UFR SPSE, Paris Nanterre University, Nanterre, France.; Sapienza University, Rome, Italy.; EA4430 CLIPSYD, UFR SPSE, Paris Nanterre University, Nanterre, France.","eng","Journal Article","Eat Weight Disord",NA,"Eating and weight disorders : EWD","behavioural_addictions"
"Learning to lose control: A process-based account of behavioral addiction.",31846653,2020,"Jan","S0149-7634(19)30685-2 [pii]; 10.1016/j.neubiorev.2019.12.025 [doi]","Learning psycho(bio)logy has developed a solid corpus of evidence and theory ","Perales, Jose C; King, Daniel L; Navas, Juan F; Schimmenti, Adriano; Sescousse, Guillaume; Starcevic, Vladan; van Holst, Ruth J; Billieux, Joel","Department of Experimental Psychology, Mind Brain and Behavior Research Center ; College of Education, Psychology, & Social Work, Flinders University, Australia.; Department of Basic Psychology, Autonomous University of Madrid, Spain; ; Faculty of Human & Social Sciences, Kore University of Enna, Italy.; Lyon Neuroscience Research Center - INSERM U1028 - CNRS UMR5292, PSYR2 Team, ; University of Sydney, Faculty of Medicine and Health, Sydney Medical School, ; Amsterdam UMC, University of Amsterdam, Department of Psychiatry, Amsterdam ; Addictive and Compulsive Behaviours Lab. Institute for Health and Behaviour, ","eng","Journal Article; Research Support, Non-U.S. Gov't; Review","Neurosci Biobehav Rev",NA,"Neuroscience and biobehavioral reviews","behavioural_addictions"
"Efficacy of a web-based self-help tool to reduce problem gambling in Switzerland: study protocol of a two-armed randomised controlled trial.",31818841,2019,"Dec","10.1136/bmjopen-2019-032110 [doi]; e032110","INTRODUCTION: The past-year prevalence of problem gambling worldwide averages ","Baumgartner, Christian; Bilevicius, Elena; Khazaal, Yasser; Achab, Sophia; Schaaf, Susanne; Wenger, Andreas; Haug, Severin; Keough, Matthew; Hodgins, David; Schaub, Michael P","Swiss Research Institute for Public Health and Addiction, University of Zurich, ; Department of Psychology, University of Manitoba, Winnipeg, Manitoba, Canada.; Addiction Medicine, Department of Psychiatry, University Hospital of Lausanne, ; Research Centre, Institute of Mental Health, University of Montreal, Montreal, ; WHO Collaborating Centre for Training and Research in Mental Health, University ; Swiss Research Institute for Public Health and Addiction, University of Zurich, ; Swiss Research Institute for Public Health and Addiction, University of Zurich, ; Swiss Research Institute for Public Health and Addiction, University of Zurich, ; Department of Psychology, University of Manitoba, Winnipeg, Manitoba, Canada.; Department of Psychology, University of Calgary, Calgary, Alberta, Canada.; Swiss Research Institute for Public Health and Addiction, University of Zurich, ","eng","Clinical Trial Protocol; Journal Article; Research Support, Non-U.S. Gov't","BMJ Open","Competing interests: None declared.","BMJ open","behavioural_addictions"
"Mobile Phone Addiction Among Children and Adolescents: A Systematic Review.",31800517,2019,"Oct/Dec","10.1097/JAN.0000000000000309 [doi]","OBJECTIVES: Mobile phone addiction among children and adolescents has become a ","Sahu, Maya; Gandhi, Sailaxmi; Sharma, Manoj Kumar","Maya Sahu, RN, RM, BSN, MSN, Sailaxmi Gandhi, RN, RM, BSN, MSN, PhD, Department ","eng","Journal Article; Systematic Review","J Addict Nurs",NA,"Journal of addictions nursing","behavioural_addictions"
"Prevalence and Correlates of Excessive Smartphone Use among Medical Students: A Cross-sectional Study.",31772442,2019,"Nov-Dec","10.4103/IJPSYM.IJPSYM_75_19 [doi]","BACKGROUND: Increasing smartphone use has led to the introduction of smartphone ","Dharmadhikari, Surabhi P; Harshe, Sneha D; Bhide, Poorva P","Department of Psychiatry, RCSM Government Medical College and CPR Hospital, ; Department of Psychiatry, RCSM Government Medical College and CPR Hospital, ; Department of Psychiatry, RCSM Government Medical College and CPR Hospital, ","eng","Journal Article","Indian J Psychol Med","There are no conflicts of interest.","Indian journal of psychological medicine","behavioural_addictions"
"A positive shift in resting-state functional connectivity between the insula and default mode network regions reflects the duration of illness in gambling disorder patients without lifetime substance abuse.",31770702,2020,"Jan","S0925-4927(19)30151-9 [pii]; 10.1016/j.pscychresns.2019.111018 [doi]","The insula is considered an important structure involved in addiction and in the ","Tsurumi, Kosuke; Aso, Toshihiko; Kawada, Ryosaku; Murai, Toshiya; Takahashi, Hidehiko","Department of Psychiatry, Graduate School of Medicine, Kyoto University, 54 ; Laboratory for Brain Connectomics Imaging, RIKEN Center for Biosystems Dynamics ; Department of Psychiatry, Graduate School of Medicine, Kyoto University, 54 ; Department of Psychiatry, Graduate School of Medicine, Kyoto University, 54 ; Department of Psychiatry, Graduate School of Medicine, Kyoto University, 54 ","eng","Journal Article; Research Support, Non-U.S. Gov't","Psychiatry Res Neuroimaging",NA,"Psychiatry research. Neuroimaging","behavioural_addictions"
"Multiple Sessions of High-Frequency Repetitive Transcranial Magnetic Stimulation as a Potential Treatment for Gambling Addiction: A 3-Month, Feasibility Study.",31665732,2020,NA,"10.1159/000504169 [doi]","Gambling disorder (GD) is a behavioral addiction, in which dysfunctions in ","Pettorruso, Mauro; Martinotti, Giovanni; Montemitro, Chiara; De Risio, Luisa; Spagnolo, Primavera Alessandra; Gallimberti, Luigi; Fanella, Fabrizio; Bonci, Antonello; Di Giannantonio, Massimo","Department of Neuroscience, Imaging and Clinical Sciences, ""G. d'Annunzio"" ; Department of Neuroscience, Imaging and Clinical Sciences, ""G. d'Annunzio"" ; Department of Pharmacy, Pharmacology and Postgraduate Medicine, University of ; Department of Neuroscience, Imaging and Clinical Sciences, ""G. d'Annunzio"" ; Institute of Psychiatry and Psychology, Fondazione Policlinico Universitario ; Intramural Research Program, National Institute of Neurological Disorders and ; IRCCS San Camillo, Venezia, Italy.; ""La Promessa"" Onlus, Rome, Italy.; Global Institutes on Addictions, Miami, Florida, USA.; Department of Psychiatry and Behavioral Sciences, Johns Hopkins University School ; Department of Neuroscience, Imaging and Clinical Sciences, ""G. d'Annunzio"" ","eng","Clinical Trial; News","Eur Addict Res",NA,"European addiction research","behavioural_addictions"
"Smartphone addiction in students: A qualitative examination of the components model of addiction using face-to-face interviews.",31619046,2019,"Dec","10.1556/2006.8.2019.57 [doi]","BACKGROUND AND AIMS: Smartphone use has increased markedly over the past decade ","Jameel, Sayma; Shahnawaz, Mohammad Ghazi; Griffiths, Mark D","Faculty of Behavioral Sciences,SGT University, Gurugram,India.; Department of Psychology,Jamia Millia Islamia, New Delhi,India.; Psychology Department,Nottingham Trent University, Nottingham,UK.","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","behavioural_addictions"
"Differences in Emotion Regulation Considering Gender, Age, and Gambling Preferences in a Sample of Gambling Disorder Patients.",31572231,2019,NA,"10.3389/fpsyt.2019.00625 [doi]; 625","Introduction: Impairments in emotion regulation are understood to be a ","Sancho, Marta; de Gracia, Marta; Granero, Roser; Gonzalez-Simarro, Sara; Sanchez, Isabel; Fernandez-Aranda, Fernando; Trujols, Joan; Mallorqui-Bague, Nuria; Mestre-Bach, Gemma; Del Pino-Gutierrez, Amparo; Mena-Moreno, Teresa; Vintro-Alcaraz, Cristina; Steward, Trevor; Aymami, Neus; Gomez-Pena, Monica; Menchon, Jose Manuel; Jimenez-Murcia, Susana","Department of Psychiatry, Hospital de la Santa Creu i Sant Pau, Barcelona, Spain.; Department of Psychiatry, Bellvitge University Hospital-IDIBELL, L'Hospitalet de ; Department of Psychiatry, Bellvitge University Hospital-IDIBELL, L'Hospitalet de ; CIBER Fisiopatologia Obesidad y Nutricion (CIBERobn), Instituto de Salud Carlos ; Department of Psychobiology and Methodology, Autonomous University of Barcelona, ; Department of Psychiatry, Hospital de la Santa Creu i Sant Pau, Barcelona, Spain.; Department of Psychiatry, Bellvitge University Hospital-IDIBELL, L'Hospitalet de ; CIBER Fisiopatologia Obesidad y Nutricion (CIBERobn), Instituto de Salud Carlos ; Department of Psychiatry, Bellvitge University Hospital-IDIBELL, L'Hospitalet de ; CIBER Fisiopatologia Obesidad y Nutricion (CIBERobn), Instituto de Salud Carlos ; Department of Clinical Sciences, School of Medicine, University of Barcelona, ; Department of Psychiatry, Hospital de la Santa Creu i Sant Pau, Barcelona, Spain.; CIBER Salud Mental (CIBERsam), Instituto de Salud Carlos III, Madrid, Spain.; Department of Psychiatry, Hospital de la Santa Creu i Sant Pau, Barcelona, Spain.; Department of Psychiatry, Bellvitge University Hospital-IDIBELL, L'Hospitalet de ; CIBER Fisiopatologia Obesidad y Nutricion (CIBERobn), Instituto de Salud Carlos ; Department of Psychiatry, Bellvitge University Hospital-IDIBELL, L'Hospitalet de ; CIBER Fisiopatologia Obesidad y Nutricion (CIBERobn), Instituto de Salud Carlos ; Department of Psychiatry, Bellvitge University Hospital-IDIBELL, L'Hospitalet de ; CIBER Fisiopatologia Obesidad y Nutricion (CIBERobn), Instituto de Salud Carlos ; Nursing Department of Mental Health, Public Health, Maternal and Child Health, ; Department of Psychiatry, Bellvitge University Hospital-IDIBELL, L'Hospitalet de ; Department of Psychiatry, Bellvitge University Hospital-IDIBELL, L'Hospitalet de ; Department of Psychiatry, Bellvitge University Hospital-IDIBELL, L'Hospitalet de ; CIBER Fisiopatologia Obesidad y Nutricion (CIBERobn), Instituto de Salud Carlos ; Department of Psychiatry, Bellvitge University Hospital-IDIBELL, L'Hospitalet de ; Department of Psychiatry, Bellvitge University Hospital-IDIBELL, L'Hospitalet de ; Department of Psychiatry, Bellvitge University Hospital-IDIBELL, L'Hospitalet de ; Department of Clinical Sciences, School of Medicine, University of Barcelona, ; CIBER Salud Mental (CIBERsam), Instituto de Salud Carlos III, Madrid, Spain.; Department of Psychiatry, Bellvitge University Hospital-IDIBELL, L'Hospitalet de ; CIBER Fisiopatologia Obesidad y Nutricion (CIBERobn), Instituto de Salud Carlos ; Department of Clinical Sciences, School of Medicine, University of Barcelona, ","eng","Journal Article","Front Psychiatry",NA,"Frontiers in psychiatry","behavioural_addictions"
