"Title","PMID","Year","Month","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title","Label"
"The Correlation between the Frontostriatal Network and Impulsivity in Internet Gaming Disorder.","30718701",2019,"Feb","10.1038/s41598-018-37702-4 [doi]; 1191","As excessive use of internet gaming has become a serious public health concern, ","Kim, Jin-Young; Chun, Ji-Won; Park, Chang-Hyun; Cho, Hyun; Choi, Jihye; Yang, Siyun; Ahn, Kook-Jin; Kim, Dai Jin","Department of Psychiatry, Seoul St. Mary's Hospital, The Catholic University of ; Department of Psychiatry, Seoul St. Mary's Hospital, The Catholic University of ; Department of Psychiatry, Seoul St. Mary's Hospital, The Catholic University of ; Department of Psychiatry, Seoul St. Mary's Hospital, The Catholic University of ; Department of Psychology, Korea University, Seoul, Republic of Korea.; Department of Psychiatry, Seoul St. Mary's Hospital, The Catholic University of ; Department of Psychiatry, Seoul St. Mary's Hospital, The Catholic University of ; Department of Radiology, Seoul St. Mary's Hospital, The Catholic University of ; Department of Psychiatry, Seoul St. Mary's Hospital, The Catholic University of ","eng","Journal Article; Research Support, Non-U.S. Gov't","Sci Rep","The authors declare no competing interests.","Scientific reports","gaming"
"The relative contribution of motives and maladaptive cognitions to levels of Internet Gaming Disorder.","30705935",2019,"Jun","10.1016/j.abrep.2019.100160 [doi]; 100160","This study aimed at determining whether motives and/or maladaptive cognitions ","Moudiab, Socayna; Spada, Marcantonio M","Division of Psychology, School of Applied Sciences, London South Bank University, ; Division of Psychology, School of Applied Sciences, London South Bank University, ","eng","Journal Article","Addict Behav Rep",NA,"Addictive behaviors reports","gaming"
"Psychosocial factors mediating the relationship between childhood emotional trauma and internet gaming disorder: a pilot study.","30693081",2019,NA,"10.1080/20008198.2018.1565031 [doi]; 1565031","Internet gaming disorder (IGD) has been related to a wide range of detrimental ","Kircaburun, Kagan; Griffiths, Mark D; Billieux, Joel","Faculty of Education, Duzce University, Duzce, Turkey.; International Gaming Research Unit, Psychology Department, Nottingham Trent ; Addictive and Compulsive Behaviours Lab (ACB-Lab), Institute for Health and ","eng","Journal Article","Eur J Psychotraumatol","No potential conflict of interest was reported by the authors.","European journal of psychotraumatology","gaming"
"Sensation Seeking, Deviant Peer Affiliation, and Internet Gaming Addiction Among Chinese Adolescents: The Moderating Effect of Parental Knowledge.","30687181",2018,NA,"10.3389/fpsyg.2018.02727 [doi]; 2727","Although there is abundant evidence that an association between sensation seeking ","Tian, Yunlong; Yu, Chengfu; Lin, Shuang; Lu, Junming; Liu, Yi; Zhang, Wei","School of Education, Guangzhou University, Guangzhou, China.; School of Education, Center for Brain and Cognitive Sciences, Guangzhou ; School of Education, Guangzhou University, Guangzhou, China.; School of Education, Center for Brain and Cognitive Sciences, Guangzhou ; School of Education, Guangzhou University, Guangzhou, China.; School of Education, Center for Brain and Cognitive Sciences, Guangzhou ; School of Education, Guangzhou University, Guangzhou, China.; School of Education, Center for Brain and Cognitive Sciences, Guangzhou ; Faculty of Social and Public Administration, Guangdong Baiyun University, ; School of Psychology, South China Normal University, Guangzhou, China.","eng","Journal Article","Front Psychol",NA,"Frontiers in psychology","gaming"
"Associations between attention deficit hyperactivity and internet gaming disorder symptoms: Is there consistency across types of symptoms, gender and countries?","30671530",2019,"Jun","10.1016/j.abrep.2018.100158 [doi]; 100158","BACKGROUND: Videogame addiction has been suggested as a tentative disorder in ","Stavropoulos, Vasilis; Adams, Baxter L M; Beard, Charlotte L; Dumble, Emma; Trawley, Steven; Gomez, Rapson; Pontes, Halley M","Cairnmillar Institute, Camberwell, Australia.; University of Tasmania, Sandy Bay, Australia.; Palo Alto University, Palo Alto, United States of America.; Cairnmillar Institute, Camberwell, Australia.; Cairnmillar Institute, Camberwell, Australia.; Federation University, Ballarat, Australia.; Nottingham Trent University, Department of Psychology, International Gaming ","eng","Journal Article","Addict Behav Rep",NA,"Addictive behaviors reports","gaming"
"A clinical evaluation of the DSM-5 criteria for Internet Gaming Disorder and a pilot study on their applicability to further Internet-related disorders.","30663331",2019,"Mar","10.1556/2006.7.2018.140 [doi]","BACKGROUND AND AIMS: Internet Gaming Disorder (IGD) and other Internet-related ","Muller, Kai W; Beutel, Manfred E; Dreier, Michael; Wolfling, Klaus","Outpatient Clinic for Behavioral Addiction, Department of Psychosomatic Medicine ; Department of Psychosomatic Medicine and Psychotherapy,University Medical Centre, ; Outpatient Clinic for Behavioral Addiction, Department of Psychosomatic Medicine ; Outpatient Clinic for Behavioral Addiction, Department of Psychosomatic Medicine ","eng","Evaluation Study; Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","gaming"
"Cross-Sectional and Longitudinal Evaluation of the Social Network Use Disorder and Internet Gaming Disorder Criteria.","30627106",2018,NA,"10.3389/fpsyt.2018.00692 [doi]; 692","Background: The inclusion of internet gaming disorder (IGD) as a condition ","Bouna-Pyrrou, Polyxeni; Aufleger, Birte; Braun, Simona; Gattnar, Manja; Kallmayer, Sofia; Wagner, Helena; Kornhuber, Johannes; Muhle, Christiane; Lenz, Bernd","Department of Psychiatry and Psychotherapy, Friedrich-Alexander University ; Department of Psychiatry and Psychotherapy, Friedrich-Alexander University ; Department of Psychiatry and Psychotherapy, Friedrich-Alexander University ; Department of Psychiatry and Psychotherapy, Friedrich-Alexander University ; Department of Psychiatry and Psychotherapy, Friedrich-Alexander University ; Department of Psychiatry and Psychotherapy, Friedrich-Alexander University ; Department of Psychiatry and Psychotherapy, Friedrich-Alexander University ; Department of Psychiatry and Psychotherapy, Friedrich-Alexander University ; Department of Psychiatry and Psychotherapy, Friedrich-Alexander University ","eng","Journal Article","Front Psychiatry",NA,"Frontiers in psychiatry","gaming"
"Neurophysiological Mechanisms of Resilience as a Protective Factor in Patients with Internet Gaming Disorder: A Resting-State EEG Coherence Study.","30621356",2019,"Jan","10.3390/jcm8010049 [doi]; 49","BACKGROUND: Resilience, an important protective factor against Internet gaming ","Lee, Ji-Yoon; Choi, Jung-Seok; Kwon, Jun Soo","Department of Psychiatry, SMG-SNU Boramae Medical Center, Seoul 07061, Korea. ; Interdisciplinary Program in Neuroscience, Seoul National University College of ; Interdisciplinary Program in Neuroscience, Seoul National University College of ; Interdisciplinary Program in Neuroscience, Seoul National University College of ; Department of Psychiatry, Seoul National University College of Medicine, Seoul ","eng","Journal Article","J Clin Med","The authors declare no conflict of interest.","Journal of clinical medicine","gaming"
"Bidirectional Associations Between Self-Reported Gaming Disorder and Adult Attention Deficit Hyperactivity Disorder: Evidence From a Sample of Young Swiss Men.","30618855",2018,NA,"10.3389/fpsyt.2018.00649 [doi]; 649","Background: Gaming disorder (GD) has been shown to co-occur with attention ","Marmet, Simon; Studer, Joseph; Grazioli, Veronique S; Gmel, Gerhard","Alcohol Treatment Centre, Lausanne University Hospital/CHUV, Lausanne, ; Alcohol Treatment Centre, Lausanne University Hospital/CHUV, Lausanne, ; Alcohol Treatment Centre, Lausanne University Hospital/CHUV, Lausanne, ; Alcohol Treatment Centre, Lausanne University Hospital/CHUV, Lausanne, ; Addiction Switzerland, Lausanne, Switzerland.; Centre for Addiction and Mental Health, Toronto, ON, Canada.; Department of Health and Social Sciences, University of the West of England, ","eng","Journal Article","Front Psychiatry",NA,"Frontiers in psychiatry","gaming"
"Association between internet gaming addiction and leukocyte telomere length in Korean male adolescents.","30616218",2019,"Feb","S0277-9536(18)30709-3 [pii]; 10.1016/j.socscimed.2018.12.026 [doi]","Internet gaming addiction (IGA) has been associated with many negative health ","Kim, NaHyun; Sung, Jin Young; Park, Joo Yeon; Kong, In Deok; Hughes, Tonda L; Kim, Dae-Kwang","College of Nursing, Keimyung University, Daegu, Republic of Korea. Electronic ; Department of Medical Genetics, School of Medicine, Keimyung University, Daegu, ; College of Nursing, Keimyung University, Daegu, Republic of Korea. Electronic ; Department of Physiology, Wonju College of Medicine, Yonsei University, Wonju, ; School of Nursing and Department of Psychiatry, Columbia University, New York ; Department of Medical Genetics, School of Medicine, Keimyung University, Daegu, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Soc Sci Med",NA,"Social science & medicine (1982)","gaming"
"Internet gaming disorder in male and female young adults: The role of alexithymia, depression, anxiety and gaming type.","30616119",2019,"Feb","S0165-1781(18)31298-8 [pii]; 10.1016/j.psychres.2018.12.158 [doi]","The aim of this study is to investigate the relationship between alexithymia and ","Bonnaire, Celine; Baptista, Darlen","Paris Descartes University, Laboratory of Psychopathology and Health Processes, ; Paris Descartes University, Laboratory of Psychopathology and Health Processes, ","eng","Journal Article","Psychiatry Res",NA,"Psychiatry research","gaming"
"Cue-elicited craving-related lentiform activation during gaming deprivation is associated with the emergence of Internet gaming disorder.","30614176",2020,"Jan","10.1111/adb.12713 [doi]","Internet gaming disorder (IGD) is associated with negative health measures. ","Dong, Guangheng; Wang, Min; Liu, Xiaoyue; Liang, Qianxin; Du, Xiaoxia; Potenza, Marc N","Center for Cognition and Brain Disorders, Hangzhou Normal University, Hangzhou, ; Center for Cognition and Brain Disorders, Hangzhou Normal University, Hangzhou, ; Center for Cognition and Brain Disorders, Hangzhou Normal University, Hangzhou, ; Center for Cognition and Brain Disorders, Hangzhou Normal University, Hangzhou, ; Department of Physics, Shanghai Key Laboratory of Magnetic Resonance, East China ; Department of Psychiatry, Department of Neurobiology, and Child Study Center, ; The Connecticut Council on Problem Gambling, Wethersfield, Connecticut.; The Connecticut Mental Health Center, New Haven, Connecticut.","eng","Journal Article; Research Support, Non-U.S. Gov't","Addict Biol",NA,"Addiction biology","gaming"
"Sex difference in the effect of Internet gaming disorder on the brain functions: Evidence from resting-state fMRI.","30593873",2019,"Apr","S0304-3940(18)30889-9 [pii]; 10.1016/j.neulet.2018.12.038 [doi]","OBJECTIVE: Studies have shown that males are more prevalence than females in ","Wang, Min; Hu, Yanbo; Wang, Ziliang; Du, Xiaoxia; Dong, Guangheng","Department of Psychology, Zhejiang Normal University, Jinhua, PR China.; Department of Psychology, London Metropolitan University, London, UK. Electronic ; Department of Psychology, Zhejiang Normal University, Jinhua, PR China.; Department of Physics, Shanghai Key Laboratory of Magnetic Resonance, East China ; Department of Psychology, Zhejiang Normal University, Jinhua, PR China; Institute ","eng","Journal Article; Research Support, Non-U.S. Gov't","Neurosci Lett",NA,"Neuroscience letters","gaming"
"Transforming brain signals related to value evaluation and self-control into behavioral choices.","30593684",2019,"Mar","10.1002/hbm.24379 [doi]","The processes involved in value evaluation and self-control are critical when ","Zha, Rujing; Bu, Junjie; Wei, Zhengde; Han, Long; Zhang, Pengyu; Ren, Jiecheng; Li, Ji-An; Wang, Ying; Yang, Lizhuang; Vollstadt-Klein, Sabine; Zhang, Xiaochu","Hefei National Laboratory for Physical Sciences at the Microscale and School of ; Hefei National Laboratory for Physical Sciences at the Microscale and School of ; Hefei National Laboratory for Physical Sciences at the Microscale and School of ; Shanghai Key Laboratory of Psychotic Disorders, Shanghai Mental Health Center, ; Hefei National Laboratory for Physical Sciences at the Microscale and School of ; Hefei National Laboratory for Physical Sciences at the Microscale and School of ; Hefei National Laboratory for Physical Sciences at the Microscale and School of ; Department of Statistics and Finance, School of Management, University of Science ; Hefei National Laboratory for Physical Sciences at the Microscale and School of ; Provincial institute of stereotactic neurosurgery.; First affiliated hospital of the University of Science and Technology of China.; Hefei National Laboratory for Physical Sciences at the Microscale and School of ; Center of Medical Physics and Technology, and AnHui Province Key Laboratory of ; Department of Addictive Behaviour and Addiction Medicine, Central Institute of ; Hefei National Laboratory for Physical Sciences at the Microscale and School of ; School of Humanities and Social Science, University of Science and Technology of ; Hefei Medical Research Center on Alcohol Addiction, Anhui Mental Health Center, ; Academy of Psychology and Behavior, Tianjin Normal University, Tianjin, China.","eng","Journal Article; Research Support, Non-U.S. Gov't","Hum Brain Mapp","The authors declare no potential conflict of interests.","Human brain mapping","gaming"
"Ten-Item Internet Gaming Disorder Test (IGDT-10): Measurement invariance and cross-cultural validation across seven language-based samples.","30589307",2019,"Feb","10.1037/adb0000433 [doi]","The Ten-Item Internet Gaming Disorder Test (IGDT-10) is a short screening ","Kiraly, Orsolya; Bothe, Beata; Ramos-Diaz, Jano; Rahimi-Movaghar, Afarin; Lukavska, Katerina; Hrabec, Ondrej; Miovsky, Michal; Billieux, Joel; Deleuze, Jory; Nuyens, Filip; Karila, Laurent; Griffiths, Mark D; Nagygyorgy, Katalin; Urban, Robert; Potenza, Marc N; King, Daniel L; Rumpf, Hans-Jurgen; Carragher, Natacha; Demetrovics, Zsolt","Institute of Psychology.; Institute of Psychology.; Centre for Interdisciplinary Science and Society Studies.; Iranian National Center for Addiction Studies.; Department of Psychology.; Department of Psychology.; Department of Addictology.; Addictive and Compulsive Behaviours Lab.; Laboratory for Experimental Psychopathology.; Laboratory for Experimental Psychopathology.; Addiction Research and Treatment Center.; International Gaming Research Unit.; Institute of Psychology.; Institute of Psychology.; Yale School of Medicine.; School of Psychology.; Department of Psychiatry and Psychotherapy.; World Health Organization Headquarters.; Institute of Psychology.","eng","Journal Article; Validation Study","Psychol Addict Behav",NA,"Psychology of addictive behaviors : journal of the Society of Psychologists in ","gaming"
