"Title","PMID"
"Investigating risk factors for Internet gaming disorder: a comparison of patients with addictive gaming, pathological gamblers and healthy controls regarding the big five personality traits.","24247280"
"[The Hungarian version of the Problem Gambling Severity Index (PGSI-HU)].","24142293"
"Opioidergic and dopaminergic manipulation of gambling tendencies: a preliminary study in male recreational gamblers.","24109443"
"Impulse control disorder in a patient on long-term treatment with bromocriptine for a macroprolactinoma.","24045609"
"[Non-motor symptoms in Parkinson's disease: cognition and behavior].","24026132"
"Impulsivity and related neuropsychological features in regular and addictive first person shooter gaming.","23971428"
"Decision-making deficits in pathological gambling: the role of executive functions, explicit knowledge and impulsivity in relation to decisions made under ambiguity and risk.","23952896"
"The future is now: comparing the effect of episodic future thinking on impulsivity in lean and obese individuals.","23917063"
"Cross-species approaches to pathological gambling: a review targeting sex differences, adolescent vulnerability and ecological validity of research tools.","23867802"
"Typologies of young pathological gamblers based on sociodemographic and clinical characteristics.","23845156"
"Gambling and problem gambling in Sweden: changes between 1998 and 2009.","23832754"
"Reliability and validity of the Sheehan Disability Scale modified for pathological gambling.","23816165"
"Serotonin 2A receptors contribute to the regulation of risk-averse decisions.","23810974"
"Monthly injectable naltrexone for pathological gambling.","23732971"
"Modafinil increases reward salience in a slot machine game in low and high impulsivity pathological gamblers.","23711549"
"Seeking safety therapy for pathological gambling and PTSD: a pilot outcome study.","23662327"
"Pathological and problem gambling among veterans in clinical care: prevalence, demography, and clinical correlates.","23617862"
"Past smoking and current dopamine agonist use show an independent and dose-dependent association with impulse control disorders in Parkinson's disease.","23611687"
"[Computer games and Internet addiction as well as pathological gambling. Therapy approaches].","23584401"
"Pathological gambling in Parkinson's disease: subthalamic oscillations during economics decisions.","23554027"
"How bad was it? Differences in the time course of sensitivity to the magnitude of loss in problem gamblers and controls.","23538067"
"Four-year follow-up study of pharmacological treatment in pathological gamblers.","23503545"
"Internet-based CBT intervention for gamblers in Finland: experiences from the field.","23398086"
"Citalopram-associated gambling: a case report.","23385394"
"Cognitive distortions, anxiety, and depression among regular and pathological gambling online poker players.","23363229"
"Sleep deprivation amplifies striatal activation to monetary reward.","23286303"
"Validation of a Spanish translation of the Gamblers' Beliefs Questionnaire.","23276321"
"Update on the Pharmacological Treatment of Pathological Gambling.","25383315"
"Formal comparison of dual-parameter temporal discounting models in controls and pathological gamblers.","23226198"
"Amantadine in the treatment of pathological gambling: a case report.","23205015"
"Marital status, childhood maltreatment, and family dysfunction: a controlled study of pathological gambling.","23140646"
"Prevalence and pharmacological factors associated with impulse-control disorder symptoms in patients with Parkinson disease.","23123689"
"[Prevalence of pathological gambling in Lebanese students].","23095599"
"Behavioral treatment for pathological gambling in persons with acquired brain injury.","23060663"
"Impulse control and related disorders in Parkinson's disease.","23038208"
"Altered brain activity during reward anticipation in pathological gambling and obsessive-compulsive disorder.","23029329"
"[It's not only the gamblers who need help - a pilot study on a family training programme].","23027392"
"Beyond addiction or compulsion: the continuing role of environment in the case of pathological gambling.","22962952"
"Pathological gambling: relationship to obesity, self-reported chronic medical conditions, poor lifestyle choices, and impaired quality of life.","22938650"
"[Internet addiction as a co-morbid disorder among patients of german addiction rehabilitation facilities: an exploratory investigation of clinical prevalence].","22926793"
"Striatal dopamine release codes uncertainty in pathological gambling.","22889563"
"[Repetitive impulse-associated behavioral disorders in Parkinson's disease].","22878676"
"Decision making, impulsivity, and addictions: do Parkinson's disease patients jump to conclusions?","22821557"
"Investigating facets of personality in adult pathological gamblers with ADHD.","22815658"
"The role of memantine in the treatment of psychiatric disorders other than the dementias: a review of current preclinical and clinical evidence.","22784018"
"A comparison of impulsivity and sensation seeking in pathological gamblers and skydivers.","22783975"
"Interpersonal guilt in college student pathological gamblers.","22746179"
"Pathological gambling: a systematic review of biochemical, neuroimaging, and neuropsychological findings.","22716504"
"[Pathological gambling. Impulse control disorder, addiction or compulsion?].","22710959"
"Personality disorders and dimensions in pathological gambling.","22686226"
"Comparison of impulsivity and working memory in cocaine addiction and pathological gambling: Implications for cocaine-induced neurotoxicity.","22475814"
"Pathological gambling: prevalence, diagnosis, comorbidity, and intervention in Germany.","22470406"
"Diminished aversive classical conditioning in pathological gamblers.","22429452"
"Recreational gamblers with and without parental addiction.","22401973"
"Alexithymia and gambling: a risk factor for all gamblers?","22367561"
"Internet gambling, substance use, and delinquent behavior: an adolescent deviant behavior involvement pattern.","22352700"
"Mesolimbic dopamine release is linked to symptom severity in pathological gambling.","22348881"
"The Neuropsychopharmacology of Pathological Gambling.","24288522"
"Effects of acute pramipexole on male rats' preference for gambling-like rewards II.","22288460"
"Pramipexole-induced increased probabilistic discounting: comparison between a rodent model of Parkinson's disease and controls.","22257895"
"Frequency of gambling problems among parents of pathological, versus nonpathological, casino gamblers using slot machines.","22211351"
"[To an integrative management of pathological gamblers].","22137212"
"Role of genetic polymorphisms of the dopaminergic system in Parkinson's disease patients with impulse control disorders.","22113132"
"Neural correlates of pathological gamblers preference for immediate rewards during the iowa gambling task: an fMRI study.","22037936"
