"PMID","Year","Month","Title","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title"
"30090625",2018,NA,"An overview of gambling disorder: from treatment approaches to risk factors.","10.12688/f1000research.12784.1 [doi]; 434","Gambling disorder (GD) has been reclassified recently into the ""Substance-Related ","Menchon, Jose M; Mestre-Bach, Gemma; Steward, Trevor; Fernandez-Aranda, Fernando; Jimenez-Murcia, Susana","Department of Psychiatry, Bellvitge University Hospital-IDIBELL, Barcelona, ; Departament of Clinical Sciences, School of Medicine, University of Barcelona , ; CIBER Salud Mental (CIBERSAM), Instituto Carlos III, Barcelona, Spain.; Department of Psychiatry, Bellvitge University Hospital-IDIBELL, Barcelona, ; Ciber Fisiopatologia Obesidad y Nutricion (CIBERobn), Instituto de Salud Carlos ; Department of Psychiatry, Bellvitge University Hospital-IDIBELL, Barcelona, ; Ciber Fisiopatologia Obesidad y Nutricion (CIBERobn), Instituto de Salud Carlos ; Department of Psychiatry, Bellvitge University Hospital-IDIBELL, Barcelona, ; Departament of Clinical Sciences, School of Medicine, University of Barcelona , ; Ciber Fisiopatologia Obesidad y Nutricion (CIBERobn), Instituto de Salud Carlos ; Department of Psychiatry, Bellvitge University Hospital-IDIBELL, Barcelona, ; Departament of Clinical Sciences, School of Medicine, University of Barcelona , ; Ciber Fisiopatologia Obesidad y Nutricion (CIBERobn), Instituto de Salud Carlos ","eng","Journal Article; Review","F1000Res","No competing interests were disclosed.No competing interests were disclosed.No ","F1000Research"
"30083890",2019,"Mar","Indicators of smartphone addiction and stress score in university students.","10.1007/s00508-018-1373-5 [doi]","Smartphone addiction is one of the most common non-drug addictions, accompanied ","Gligor, Serban; Mozos, Ioana","Faculty of Physical Education and Sport, West University of Timisoara, Vasile ; Department of Functional Sciences, ""Victor Babes"" University of Medicine and ","eng","Journal Article","Wien Klin Wochenschr",NA,"Wiener klinische Wochenschrift"
"30077742",2018,"Dec","Dopamine synthesis capacity correlates with micro-opioid receptor availability in the ","S1053-8119(18)30685-2 [pii]; 10.1016/j.neuroimage.2018.07.069 [doi]","Animal studies have suggested that dopamine and opioid neurotransmitter systems ","Majuri, Joonas; Joutsa, Juho; Arponen, Eveliina; Forsback, Sarita; Kaasinen, Valtteri","Division of Clinical Neurosciences, Turku University Hospital, PO Box 52, ; Division of Clinical Neurosciences, Turku University Hospital, PO Box 52, ; Turku PET Centre, University of Turku, PO Box 52, FIN-20521, Turku, Finland.; Turku PET Centre, University of Turku, PO Box 52, FIN-20521, Turku, Finland.; Division of Clinical Neurosciences, Turku University Hospital, PO Box 52, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Neuroimage",NA,"NeuroImage"
"30064046",2018,"Aug","Behavioural addictions: Need to correct misnomers.","S1876-2018(18)30687-7 [pii]; 10.1016/j.ajp.2018.07.014 [doi]",NA,"Balhara, Yatan Pal Singh","Behavioral Addictions Clinic (BAC), Department of Psychiatry, National Drug ","eng","Letter","Asian J Psychiatr",NA,"Asian journal of psychiatry"
"30059584",2019,"Jan","Exploring the direct or inverse association of physical activity with behavioral ","10.20882/adicciones.926 [doi]","This cross-sectional survey study had the aim of clarifying the relationships ","Cardol, Cinderella K; Escamilla, Cristopher I; Gebhardt, Winifred A; Perales, Jose C","Health, Medical and Neuropsychology Unit; Leiden University. ","eng; spa","Journal Article","Adicciones",NA,"Adicciones"
"30056306",2018,"Dec","Modeling Problematic Facebook Use: Highlighting the role of mood regulation and ","S0306-4603(18)30502-1 [pii]; 10.1016/j.addbeh.2018.07.014 [doi]","A validated theoretical model of Problematic Facebook Use (PFU) is currently ","Moretta, Tania; Buodo, Giulia","Department of General Psychology, University of Padova, Padova, Italy. Electronic ; Department of General Psychology, University of Padova, Padova, Italy.","eng","Journal Article; Multicenter Study","Addict Behav",NA,"Addictive behaviors"
"30040812",2018,NA,"[The treatment of non-chemical addictions].","10.17116/jnevro201811861115 [doi]","Today, there are no standards of therapy for non-chemical (behavioral) ","Egorov, A Yu","Sechenov Institute of Evolutionary Physiology and Biochemistry Russian Academy of ","rus","Journal Article","Zh Nevrol Psikhiatr Im S S Korsakova",NA,"Zhurnal nevrologii i psikhiatrii imeni S.S. Korsakova"
"30021936",2018,"Jul","Interference with Processing Negative Stimuli in Problematic Internet Users: ","10.3390/jcm7070177 [doi]; 177","Although it has been proposed that problematic Internet use (PIU) may represent a ","Schimmenti, Adriano; Starcevic, Vladan; Gervasi, Alessia M; Deleuze, Jory; Billieux, Joel","Faculty of Human and Social Sciences, UKE-Kore University of Enna, 94100 Enna, ; Discipline of Psychiatry, Sydney Medical School-Nepean, University of Sydney, ; Department of Human Sciences, University of Verona, 37138 Verona, Italy. ; Laboratory for Experimental Psychopathology, Psychological Science Research ; Addictive and Compulsive Behaviours Lab, Institute for Health and Behaviour, ","eng","Journal Article","J Clin Med","The authors declare no conflict of interest.","Journal of clinical medicine"
"30015567",2019,NA,"Where the Mind Cannot Dare: A Case of Addictive Use of Online Pornography and Its ","10.1080/0092623X.2018.1488324 [doi]","Dysfunctional use of cybersex has often been conceptualized as a ""behavioral ","Wery, Aline; Schimmenti, Adriano; Karila, Laurent; Billieux, Joel","a Psychological Sciences Research Institute, Catholic University of Louvain , ; b Faculty of Human and Social Sciences , UKE-Kore of Enna , Enna , Italy.; c Addiction Research and Treatment Center, Paul Brousse Hospital, Paris Sud-11 ; a Psychological Sciences Research Institute, Catholic University of Louvain , ; d Addictive and Compulsive Behaviours Lab , Institute for Health and Behaviour, ","eng","Case Reports; Journal Article","J Sex Marital Ther",NA,"Journal of sex & marital therapy"
"30010409",2018,"Sep","Attention-deficit hyperactivity disorder and addictions (substance and ","10.1556/2006.7.2018.58 [doi]","AIM: The aim of this study is to determine the possible links between ","Romo, Lucia; Ladner, Joel; Kotbagi, Gayatri; Morvan, Yannick; Saleh, Dalia; Tavolacci, Marie Pierre; Kern, Laurence","1 Department of Psychology, University Paris Nanterre EA 4430 CLIPSYD , Nanterre, ; 2 GHT Psychiatrie et Neuroscience, CMME, Centre Hospitalier Sainte Anne , Paris, ; 3 Epidemiology and Health Promotion Hospital, Rouen University Hospital , Rouen, ; 4 INSERM UMR 1073, Normandy University Hospital , Rouen, France.; 5 INSERM UMR 1073, School of Medicine, Rouen University , Rouen, France.; 1 Department of Psychology, University Paris Nanterre EA 4430 CLIPSYD , Nanterre, ; 6 Department of Sports Sciences, Grenoble Alpes University , EA 3742 SENS, ; 1 Department of Psychology, University Paris Nanterre EA 4430 CLIPSYD , Nanterre, ; 7 INSERM UMR 894, Laboratoire de Physiopathologie des Maladies Psychiatriques, ; 1 Department of Psychology, University Paris Nanterre EA 4430 CLIPSYD , Nanterre, ; 8 Counseling Psychology, Tishreen University , Latakia, Syria.; 4 INSERM UMR 1073, Normandy University Hospital , Rouen, France.; 9 Clinical Investigation Center 1404, Rouen University Hospital , Rouen, France.; 1 Department of Psychology, University Paris Nanterre EA 4430 CLIPSYD , Nanterre, ; 10 University Paris Nanterre EA 2931, CeSRM , Nanterre, France.","eng","Journal Article; Multicenter Study","J Behav Addict",NA,"Journal of behavioral addictions"
"30010407",2018,"Sep","The imperative of integrating empirical and theoretical considerations when ","10.1556/2006.7.2018.61 [doi]","This commentary proposes an integrative approach of theoretical and empirical ","Wegmann, Elisa; Brand, Matthias","1 Department of General Psychology: Cognition, Center for Behavioral Addiction ; 1 Department of General Psychology: Cognition, Center for Behavioral Addiction ; 2 Erwin L. Hahn Institute for Magnetic Resonance Imaging , Essen, Germany.","eng","Comment; Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"30009997",2018,"Oct","Can neuroimmune mechanisms explain the link between ultraviolet light (UV) ","S0889-1591(18)30328-3 [pii]; 10.1016/j.bbi.2018.07.008 [doi]","High ultraviolet (UV) light exposure on the skin acts as a reinforcing stimulus, ","Iacopetta, Krystal; Collins-Praino, Lyndsey E; Buisman-Pijlman, Femke T A; Hutchinson, Mark R","Adelaide Centre for Neuroscience Research, Adelaide Medical School, University of ; Adelaide Centre for Neuroscience Research, Adelaide Medical School, University of ; Adelaide Centre for Neuroscience Research, Adelaide Medical School, University of ; Adelaide Centre for Neuroscience Research, Adelaide Medical School, University of ","eng","Journal Article; Review","Brain Behav Immun",NA,"Brain, behavior, and immunity"
"29998622",2018,"Aug","Commentary on Schluter et al. (2018): Revisiting the core elements of addiction ","10.1111/add.14233 [doi]",NA,"Gonzalez-Saiz, Francisco","Community Mental Health Unit, Hospital of Jerez, Andalusian Health Service, ; Department of Neurosciences, University of Cadiz, Cadiz, Spain.","eng","Comment; Journal Article","Addiction",NA,"Addiction (Abingdon, England)"
"29959692",2019,"Mar","Underlying Mechanism of the Comorbid Presence of Buying Disorder with Gambling ","10.1007/s10899-018-9786-7 [doi]","Buying disorder (BD) and gambling disorder (GD) are behavioral addictions that ","Guerrero-Vaca, Dario; Granero, Roser; Fernandez-Aranda, Fernando; Gonzalez-Dona, Jessica; Muller, Astrid; Brand, Mathias; Steward, Trevor; Mestre-Bach, Gemma; Mallorqui-Bague, Nuria; Aymami, Neus; Gomez-Pena, Monica; Del Pino-Gutierrez, Amparo; Bano, Marta; Moragas, Laura; Martin-Romera, Virginia; Menchon, Jose M; Jimenez-Murcia, Susana","Departament de Psicologia Clinica i de la Salut, Autonomous University of ; Ciber Fisiopatologia Obesidad y Nutricion (CIBERObn), Instituto de Salud Carlos ; Departament de Psicobiologia i Metodologia, Autonomous University of Barcelona, ; Ciber Fisiopatologia Obesidad y Nutricion (CIBERObn), Instituto de Salud Carlos ; Pathological Gambling Unit, Department of Psychiatry, Bellvitge University ; Department of Clinical Sciences, School of Medicine, University of Barcelona, ; Departament de Psicologia Clinica i de la Salut, Autonomous University of ; Department of Psychosomatic Medicine and Psychotherapy, Hannover Medical School, ; General Psychology: Cognition, University of Duisburg-Essen, Duisburg, Germany.; Erwin L. Hahn Institute for Magnetic Resonance Imaging, Essen, Essen, Germany.; Ciber Fisiopatologia Obesidad y Nutricion (CIBERObn), Instituto de Salud Carlos ; Pathological Gambling Unit, Department of Psychiatry, Bellvitge University ; Ciber Fisiopatologia Obesidad y Nutricion (CIBERObn), Instituto de Salud Carlos ; Pathological Gambling Unit, Department of Psychiatry, Bellvitge University ; Ciber Fisiopatologia Obesidad y Nutricion (CIBERObn), Instituto de Salud Carlos ; Pathological Gambling Unit, Department of Psychiatry, Bellvitge University ; Pathological Gambling Unit, Department of Psychiatry, Bellvitge University ; Pathological Gambling Unit, Department of Psychiatry, Bellvitge University ; Pathological Gambling Unit, Department of Psychiatry, Bellvitge University ; Departament d'Infermeria de Salut Publica, Salut Mental i Maternoinfantil, Escola ; Pathological Gambling Unit, Department of Psychiatry, Bellvitge University ; Pathological Gambling Unit, Department of Psychiatry, Bellvitge University ; Departamento de Educacion y Psicologia, Centro Universitario Cardenal Cisneros, ; Pathological Gambling Unit, Department of Psychiatry, Bellvitge University ; Department of Clinical Sciences, School of Medicine, University of Barcelona, ; Ciber Salud Mental (CIBERSAM), Instituto de Salud Carlos III, Madrid, Spain.; Ciber Fisiopatologia Obesidad y Nutricion (CIBERObn), Instituto de Salud Carlos ; Pathological Gambling Unit, Department of Psychiatry, Bellvitge University ; Department of Clinical Sciences, School of Medicine, University of Barcelona, ","eng","Journal Article","J Gambl Stud",NA,"Journal of gambling studies"
"29936850",2018,"Jun","Gambling disorder and obsessive-compulsive personality disorder: A frequent but ","10.1556/2006.7.2018.50 [doi]","Background and aims Epidemiological data have suggested that the prevalence of ","Medeiros, Gustavo C; Grant, Jon E","1 Department of Psychiatry, University of Texas Southwestern Medical Center , ; 2 Department of Psychiatry and Behavioral Neuroscience, University of Chicago , ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"29936021",2018,"Nov","Moving beyond the ""eating addiction"" versus ""food addiction"" debate: Comment on ","S0195-6663(17)31751-8 [pii]; 10.1016/j.appet.2018.06.025 [doi]","In a recent commentary, Schulte et al. (2017) argued that addictive-like eating ","Lacroix, Emilie; Tavares, Hermano; von Ranson, Kristin M","Department of Psychology, University of Calgary, 2500 University Dr. NW, Calgary, ; Department of Psychiatry, University of Sao Paulo, Rua Dr. Ovidio Pires de ; Department of Psychology, University of Calgary, 2500 University Dr. NW, Calgary, ","eng","Comment; Journal Article; Research Support, Non-U.S. Gov't","Appetite",NA,"Appetite"
"29925250",2018,"Aug","'Behavioural addiction' and 'selfitis' as constructs - The truth is out there! A ","10.1177/0004867418782423 [doi]",NA,"Griffiths, Mark D","International Gaming Research Unit, Psychology Department, Nottingham Trent ","eng","Comment; Editorial","Aust N Z J Psychiatry",NA,"The Australian and New Zealand journal of psychiatry"
"29904328",2018,NA,"Assessment of the Italian Version of the Internet Disorder Scale (IDS-15).","10.1007/s11469-017-9823-2 [doi]","Much research has focused on the validation of psychometric tools assessing ","Monacis, Lucia; Sinatra, Maria; Griffiths, Mark D; de Palo, Valeria","1Department of Humanities, University of Foggia, via Arpi, 175, 71100 Foggia, ; 2Department of Educational Sciences, Psychology, Communication, University of ; 3International Gaming Research Unit, Division of Psychology, Nottingham Trent ; 4Department of Humanities, University of Foggia, Foggia, Italy. ISNI: ","eng","Journal Article","Int J Ment Health Addict","Compliance with Ethical StandardsThe authors declare that they have no conflict ","International journal of mental health and addiction"
