"PMID","Year","Month","Title","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title"
"28966709",2017,NA,"Pilot Study of Endurance Runners and Brain Responses Associated with Delay ",NA,"High levels of endurance training have been associated with potentially negative ","Martin, Laura E; Sisante, Jason-Flor V; Wilson, David R; Moody, Angela A; Savage, Cary R; Billinger, Sandra A","Hoglund Brain Imaging Center, University of Kansas Medical Center, Kansas City, ; Department of Preventative Medicine and Public Health, University of Kansas ; Department of Physical Therapy and Rehabilitation Science, Kansas City, KS, USA.; Department of Physical Therapy and Rehabilitation Science, Kansas City, KS, USA.; Department of Physical Therapy and Rehabilitation Science, Kansas City, KS, USA.; Banner Health, Phoenix, AZ, USA.; Department of Psychiatry and Behavioral Sciences, University of Kansas Medical ; Department of Physical Therapy and Rehabilitation Science, Kansas City, KS, USA.","eng","Journal Article","Int J Exerc Sci",NA,"International journal of exercise science"
"28884261",2018,"Oct","The connection between exercise addiction and orthorexia nervosa in German ","10.1007/s40519-017-0437-2 [doi]","PURPOSE: The combination of physical activity and healthy eating habits has ","Rudolph, Sabrina","Institut fur Sportwissenschaften, Universitat Gottingen, Sprangerweg 2, 37075, ","eng","Journal Article","Eat Weight Disord",NA,"Eating and weight disorders : EWD"
"28826371",2017,"Dec","""If it's not Iron it's Iron f*cking biggest Ironman"": personal trainers's views ","10.1080/17482631.2017.1364602 [doi]; 1364602","Orthorexia nervosa (ON) describes a pathological obsession with healthy eating to ","Haman, Linn; Lindgren, Eva-Carin; Prell, Hillevi","a School of Health and Welfare , Halmstad University , Halmstad , Sweden.; a School of Health and Welfare , Halmstad University , Halmstad , Sweden.; b Department of Food and Nutrition, and Sport Science , University of Gothenburg ; b Department of Food and Nutrition, and Sport Science , University of Gothenburg ","eng","Journal Article","Int J Qual Stud Health Well-being","No potential conflict of interest was reported by the authors.","International journal of qualitative studies on health and well-being"
"28657184",2017,"May","The use of supplements and performance and image enhancing drugs in fitness ","10.1002/hup.2619 [doi]","OBJECTIVE: The strive for perfection is prevalent in the fitness industry. This ","Mooney, Roisin; Simonato, Pierluigi; Ruparelia, Risha; Roman-Urrestarazu, Andres; Martinotti, Giovanni; Corazza, Ornella","Psychology Department, University of Hertfordshire, Hatfield, UK.; School of Life and Medical Sciences, University of Hertfordshire, Hatfield, UK.; Psychology Department, University of Hertfordshire, Hatfield, UK.; Hertfordshire Partnership University NHS Foundation Trust, Hatfield, UK.; Institute of Public Health (IPH), University of Cambridge, Cambridge, UK.; Department of Neuroscience, Imaging, Clinical Sciences, University ""G. ; University Hertfordshire, Hatfield, UK.","eng","Journal Article; Research Support, Non-U.S. Gov't","Hum Psychopharmacol",NA,"Human psychopharmacology"
"28629836",2017,"Sep","Opposite effects of catalase and MnSOD ectopic expression on stress induced ","S0891-5849(17)30643-3 [pii]; 10.1016/j.freeradbiomed.2017.06.010 [doi]","Oxidative stress has been linked strongly to cell death and cardiac remodeling ","Rapti, Kleopatra; Diokmetzidou, Antigoni; Kloukina, Ismini; Milner, Derek J; Varela, Aimilia; Davos, Constantinos H; Capetanaki, Yassemi","Center of Basic Research, Biomedical Research Foundation, Academy of Athens, ; Center of Basic Research, Biomedical Research Foundation, Academy of Athens, ; Center of Basic Research, Biomedical Research Foundation, Academy of Athens, ; Institute for Genomic Biology, University of Illinois at Urbana-Champaign, ; Center of Clinical, Experimental Surgery & Translational Research, Biomedical ; Center of Clinical, Experimental Surgery & Translational Research, Biomedical ; Center of Basic Research, Biomedical Research Foundation, Academy of Athens, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Free Radic Biol Med",NA,"Free radical biology & medicine"
"28597613",2018,"Jun","The use of steroids by gym athletes: an attempt to diagnose the problem scale and ","10.23736/S0022-4707.17.07298-X [doi]","BACKGROUND: Anabolic-androgenic steroids (AAS) are said to be frequently used by ","Gwizdek, Katarzyna; Brzek, Anna; Bak-Sosnowska, Monika; Dittfeld, Anna; Knapik, Andrzej; Ziaja, Damian","Department of Physiotherapy, School of Health Sciences, Medical University of ; Department of Kinesiology, School of Health Sciences, Medical University of ; Department of Psychology, School of Health Sciences, Medical University of ; Department of Histology and Embryology, School of Medicine and Dentistry, Medical ; Department of Adapted Physical Activity and Sport, School of Health Sciences, ; Department of Physiotherapy, School of Health Sciences, Medical University of ","eng","Journal Article","J Sports Med Phys Fitness",NA,"The Journal of sports medicine and physical fitness"
"28551315",2017,"Oct","Prevalence of Exercise Addiction Symptomology and Disordered Eating in Australian ","S2212-2672(17)30341-6 [pii]; 10.1016/j.jand.2017.04.001 [doi]","BACKGROUND: Previous research has reported the existence of disordered eating in ","Rocks, Tetyana; Pelly, Fiona; Slater, Gary; Martin, Lisa Anne",NA,"eng","Journal Article; Observational Study","J Acad Nutr Diet",NA,"Journal of the Academy of Nutrition and Dietetics"
"28515838",2017,NA,"Passion for Academics and Problematic Health Behaviors.",NA,"According to the Dualistic Model of Passion (39), passion entails valuing, ","Bureau, Alexander T; Razon, Selen; Saville, Bryan K; Tokac, Umit; Judge, Lawrence W","Ball State University, Muncie, IN, USA.; West Chester University, West Chester, PA, USA.; James Madison University, Harrisonburg, VA, USA.; Florida State University, Tallahassee, FL, USA.; Ball State University, Muncie, IN, USA.","eng","Journal Article","Int J Exerc Sci",NA,"International journal of exercise science"
"28494647",2017,"Jun","Which dimensions of impulsivity are related to problematic practice of physical ","10.1556/2006.6.2017.024 [doi]","Background and aims Problematic practice of physical exercise (PPPE) has been ","Kotbagi, Gayatri; Morvan, Yannick; Romo, Lucia; Kern, Laurence","1 EA 4430 - CLIPSYD, Universite Paris Ouest Nanterre La Defense , Nanterre Cedex, ; 2 Laboratoire EA 2931, Centre de recherches sur le sport et le mouvement - CERSM, ; 1 EA 4430 - CLIPSYD, Universite Paris Ouest Nanterre La Defense , Nanterre Cedex, ; 1 EA 4430 - CLIPSYD, Universite Paris Ouest Nanterre La Defense , Nanterre Cedex, ; 2 Laboratoire EA 2931, Centre de recherches sur le sport et le mouvement - CERSM, ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"28446435",2017,"Apr","Addiction to exercise.","10.1136/bmj.j1745 [doi]",NA,"Hausenblas, Heather A; Schreiber, Katherine; Smoliga, James M","Department of Kinesiology, School of Applied Health Sciences, Brooks ; New York, USA.; Department of Physical Therapy, High Point University, High Point, NC 27268, USA.","eng","Journal Article","BMJ","Competing interests: We have read and understood BMJ policy on declaration of ","BMJ (Clinical research ed.)"
"28439243",2017,NA,"Relationships between Behavioural Addictions and Psychiatric Disorders: What Is ","10.3389/fpsyt.2017.00053 [doi]; 53","This article provides a narrative review of the relationships between several ","Starcevic, Vladan; Khazaal, Yasser","Discipline of Psychiatry, Sydney Medical School Nepean, University of Sydney, ; Department of Psychiatry, University of Geneva, Geneva, Switzerland.; Research Center, Montreal University Institute of Mental Health, Montreal, QC, ","eng","Journal Article","Front Psychiatry",NA,"Frontiers in psychiatry"
"28435339",2017,NA,"Compulsive exercise: links, risks and challenges faced.","10.2147/PRBM.S113093 [doi]","Compulsive exercise is a condition described since 1970s. It is characterized by ","Lichtenstein, Mia Beck; Hinze, Cecilie Juul; Emborg, Bolette; Thomsen, Freja; Hemmingsen, Simone Daugaard","Department of Psychology, Faculty of Health Sciences, University of Southern ; Research Unit for Telepsychiatry and E-mental Health, Mental Health Services in ; Department of Public Health, Aarhus University, Aarhus.; Research Unit for Telepsychiatry and E-mental Health, Mental Health Services in ; Research Unit, Child and Adolescent Psychiatry, Mental Health Services in the ","eng","Journal Article; Review","Psychol Res Behav Manag","Disclosure The authors report no conflicts of interest in this work.","Psychology research and behavior management"
"28392918",2017,NA,"Body dissatisfaction, excessive exercise, and weight change strategies used by ","10.1186/s40337-016-0133-z [doi]; 10","BACKGROUND: Health and Physical Education (HPE) teachers are known to be under ","Yager, Zali; Gray, Tonia; Curry, Christina; McLean, Sian A","College of Education, Victoria University, Melbourne, 8001 Australia. ISNI: 0000 ; School of Education, Western Sydney University, Sydney, 2751 Australia. ISNI: ; School of Education, Western Sydney University, Sydney, 2751 Australia. ISNI: ; College of Education, Victoria University, Melbourne, 8001 Australia. ISNI: 0000 ; School of Psychology and Public Health, La Trobe University; and College of ","eng","Journal Article","J Eat Disord",NA,"Journal of eating disorders"
"28358644",2017,"Mar","Exercise addiction risk and health in male and female amateur endurance cyclists.","10.1556/2006.6.2017.018 [doi]","Background and aims To determine the relationship between the risk of exercise ","Mayolas-Pi, Carmen; Simon-Grima, Javier; Penarrubia-Lozano, Carlos; Munguia-Izquierdo, Diego; Moliner-Urdiales, Diego; Legaz-Arrese, Alejandro","1 Section of Physical Education and Sports, University of Zaragoza , Zaragoza, ; 1 Section of Physical Education and Sports, University of Zaragoza , Zaragoza, ; 2 Department of Musical, Plastic and Corporal Expression, University of Zaragoza ; 3 Department of Sports and Computer Science, Section of Physical Education and ; 4 Department of Education, University of Jaume I , Castellon, Spain.; 1 Section of Physical Education and Sports, University of Zaragoza , Zaragoza, ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"28169567",2017,"May","Using Social Network Analysis to Better Understand Compulsive Exercise Behavior ","10.1123/jpah.2016-0336 [doi]","BACKGROUND: Compulsive exercise, a form of unhealthy exercise often associated ","Patterson, Megan S; Goodson, Patricia",NA,"eng","Journal Article; Research Support, Non-U.S. Gov't","J Phys Act Health",NA,"Journal of physical activity & health"
"28129487",2017,"Jul","Predictors of tanning dependence in white non-Hispanic females and males.","10.1111/jdv.14138 [doi]","BACKGROUND: Growing evidence suggests that some individuals may exhibit symptoms ","Cartmel, B; Bale, A E; Mayne, S T; Gelernter, J E; DeWan, A T; Spain, P; Leffell, D J; Pagoto, S; Ferrucci, L M","Yale School of Public Health, New Haven, CT, USA.; Yale Cancer Center, New Haven, CT, USA.; Yale Cancer Center, New Haven, CT, USA.; Yale School of Medicine, New Haven, CT, USA.; Yale School of Public Health, New Haven, CT, USA.; Yale Cancer Center, New Haven, CT, USA.; Yale School of Medicine, New Haven, CT, USA.; Yale School of Public Health, New Haven, CT, USA.; Yale School of Public Health, New Haven, CT, USA.; Yale Cancer Center, New Haven, CT, USA.; Yale School of Medicine, New Haven, CT, USA.; University of Massachusetts Medical School, Worcester, MA, USA.; Yale School of Public Health, New Haven, CT, USA.; Yale Cancer Center, New Haven, CT, USA.","eng","Journal Article","J Eur Acad Dermatol Venereol","Conflicts of Interest Disclosure: None Declared.","Journal of the European Academy of Dermatology and Venereology : JEADV"
"28092194",2016,"Mar","Maladaptive perfectionism as mediator among psychological control, eating ","10.1556/2006.5.2016.004 [doi]","Background and aims The current study examined the mediating role of maladaptive ","Costa, Sebastiano; Hausenblas, Heather A; Oliva, Patrizia; Cuzzocrea, Francesca; Larcan, Rosalba","Department of Human and Social Sciences, University of Messina , Messina, Italy.; Department of Kinesiology, Jacksonville University , Jacksonville, FL, USA.; Department of Human and Social Sciences, University of Messina , Messina, Italy.; Department of Human and Social Sciences, University of Messina , Messina, Italy.; Department of Human and Social Sciences, University of Messina , Messina, Italy.","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"27637250",2016,"Nov","Selection-, age-, and exercise-dependence of skeletal muscle gene expression ","10.1152/physiolgenomics.00118.2015 [doi]","Intrinsic aerobic exercise capacity can influence many complex traits including ","Ren, Yu-Yu; Koch, Lauren G; Britton, Steven L; Qi, Nathan R; Treutelaar, Mary K; Burant, Charles F; Li, Jun Z","Department of Human Genetics, University of Michigan, Ann Arbor, Michigan.; Department of Anesthesiology, University of Michigan, Ann Arbor, Michigan; and.; Department of Anesthesiology, University of Michigan, Ann Arbor, Michigan; and.; Department of Internal Medicine, University of Michigan, Ann Arbor, Michigan.; Department of Internal Medicine, University of Michigan, Ann Arbor, Michigan.; Department of Internal Medicine, University of Michigan, Ann Arbor, Michigan.; Department of Human Genetics, University of Michigan, Ann Arbor, Michigan; ","eng","Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't","Physiol Genomics",NA,"Physiological genomics"
