"Title","Author_Info","Journal_Year_Info"
"Associations between gaming disorder, parent-child relationship, parental supervision, and discipline styles: Findings from a school-based survey during the COVID-19 pandemic in Vietnam.","Cuong VM, et al.","J Behav Addict. 2021."
"Computer Gaming and Physiological Changes in the Brain: An Insight from QEEG Complexity Analysis.","Hosseini Z, et al.","Appl Psychophysiol Biofeedback. 2021."
"Video Gaming Disorder and Sport and Exercise in Emerging Adulthood: A Longitudinal Study.","Henchoz Y, et al.","Behav Med. 2016."
"Psychometric properties of three online-related addictive behavior instruments among Bangladeshi school-going adolescents.","Islam MS, et al.","PLoS One. 2022."
"Prevalence of Internet-based addictive behaviors during COVID-19 pandemic: a systematic review.","Masaeli N, et al.","J Addict Dis. 2021."
"The Mediating Role of Gaming Disorder in the Effect of Narcissism on Happiness in Children.","Çevik O, et al.","Int J Environ Res Public Health. 2021."
"Does the gaming disorder as listed in ICD-11 include ""the observers""?","Balhara YPS.","Asian J Psychiatr. 2023."
"Association of Extensive Video Gaming and Cognitive Function Changes in Brain-Imaging Studies of Pro Gamers and Individuals With Gaming Disorder: Systematic Literature Review.","Choi E, et al.","JMIR Serious Games. 2021."
"The Relationship Between Early Maladaptive Schemas, Depression, Anxiety and Problematic Video Gaming Among Female and Male Gamers.","Cudo A, et al.","Int J Ment Health Addict. 2022."
"Technological Addictions.","Sherer J, et al.","Curr Psychiatry Rep. 2022."
"Bipolar spectrum disorders in a clinical sample of patients with Internet addiction: hidden comorbidity or differential diagnosis?","Wölfling K, et al.","J Behav Addict. 2015."
"Online gaming and gaming disorder: more than just a trivial pursuit.","Columb D, et al.","Ir J Psychol Med. 2022."
"In-game Social Interaction and Gaming Disorder: A Perspective From Online Social Capital.","Heng S, et al.","Front Psychiatry. 2021."
"The role of maladaptive cognitions in gaming disorder: Differences between online and offline gaming types.","Bodi G, et al.","Addict Behav. 2021."
"Association of Cyberbullying and Internet Use Disorder.","Floros G, et al.","Curr Addict Rep. 2022."
"The Impact of Pandemic-Related Life Stress on Internet Gaming: Social Cynicism and Gaming Motivation as Serial Mediators.","Yan E, et al.","Int J Environ Res Public Health. 2022."
"Smart Healthcare Systems and Precision Medicine.","Paik SH, et al.","Adv Exp Med Biol. 2019."
"Neural correlate of Internet use in patients undergoing psychological treatment for Internet addiction.","Lai C, et al.","J Ment Health. 2017."
"Premorbid Personality Traits as Risk Factors for Behavioral Addictions: A Systematic Review of a Vulnerability Hypothesis.","Smirni D, et al.","Children (Basel). 2023."
"Time spent gaming and psychiatric symptoms in childhood: cross-sectional associations and longitudinal effects.","Stenseng F, et al.","Eur Child Adolesc Psychiatry. 2020."
"Neurobiological findings related to Internet use disorders.","Park B, et al.","Psychiatry Clin Neurosci. 2017."
"Psychometric properties of the 7-item game addiction scale among french and German speaking adults.","Khazaal Y, et al.","BMC Psychiatry. 2016."
"Stigma-related arguments against gaming disorder: a call for research.","Galanis CR, et al.","Addiction. 2021."
"Commentary on Van Rooij et al. (2011):‘Gaming addiction’ – a psychiatric disorder or not?","Petry NM.","Addiction. 2011."
"Challenges of gaming disorder: suggestions from a public health perspective.","Zhao M, et al.","Gen Psychiatr. 2019."
"Commentary on Festl et al. (2013): Gaming addiction--how far have we come, and how much further do we need to go?","Petry NM.","Addiction. 2013."
"Severity of behavioral addiction symptoms among young adults using non-prescribed sedatives/hypnotics.","Péter L, et al.","Addict Behav Rep. 2023."
"Addictive Internet Gaming Usage among Korean Adolescents before and after the Outbreak of the COVID-19 Pandemic: A Comparison of the Latent Profiles in 2018 and 2020.","Kim D, et al.","Int J Environ Res Public Health. 2021."
"The interplay of gaming disorder, gaming motivations, and the dark triad.","Tang WY, et al.","J Behav Addict. 2020."
"Children's mobile-gaming preferences, online risks, and mental health.","Hou CY, et al.","PLoS One. 2022."
"Choice of Leisure Activities by Adolescents and Adults With Internet Gaming Disorder: Development and Feasibility Study of a Virtual Reality Program.","Lee N, et al.","JMIR Serious Games. 2020."
"Gaming motivations and gaming disorder symptoms: A systematic review and meta-analysis.","Bäcklund C, et al.","J Behav Addict. 2022."
"Public health approaches and policy changes after the inclusion of gaming disorder in ICD-11: global needs.","Long J, et al.","BJPsych Int. 2022."
"Effect of Competitive and Non-competitive Exercise on Serotonin Levels in Adolescents with Various Levels of Internet Gaming Addiction.","Kang SH, et al.","Iran J Public Health. 2018."
"Clarifying terminologies in research on gaming disorder and other addictive behaviors: distinctions between core symptoms and underlying psychological processes.","Brand M, et al.","Curr Opin Psychol. 2020."
"Profile of Treatment-Seeking Gaming Disorder Patients: A Network Perspective.","Granero R, et al.","J Gambl Stud. 2022."
"Video Game Use in the Treatment of Amblyopia: Weighing the Risks of Addiction.","Xu CS, et al.","Yale J Biol Med. 2015."
"Parental Phubbing and Internet Gaming Addiction in Children: Mediating Roles of Parent-Child Relationships and Depressive Symptoms.","Zhou J, et al.","Cyberpsychol Behav Soc Netw. 2022."
"Sensation Seeking, Deviant Peer Affiliation, and Internet Gaming Addiction Among Chinese Adolescents: The Moderating Effect of Parental Knowledge.","Tian Y, et al.","Front Psychol. 2019."
"Sharpening the focus on gaming disorder.","[No authors listed]","Bull World Health Organ. 2019."
"Editorial: The impact of online addiction on general health, wellbeing and associated societal costs, volume II.","Floros G, et al.","Front Public Health. 2022."
"Gaming disorder and the COVID-19 pandemic: Treatment demand and service delivery challenges.","King DL, et al.","J Behav Addict. 2022."
"Effects of technology usage on the addictive behaviors of secondary school students.","Gürarslan Baş N, et al.","Perspect Psychiatr Care. 2020."
"Comment on the global gaming industry's statement on ICD-11 gaming disorder: a corporate strategy to disregard harm and deflect social responsibility?","King DL, et al.","Addiction. 2018."
"Impact of COVID-19 on gaming disorder: Monitoring and prevention.","Ko CH, et al.","J Behav Addict. 2020."
"Social genomics of healthy and disordered internet gaming.","Snodgrass JG, et al.","Am J Hum Biol. 2018."
"The association between Internet addiction and personality disorders in a general population-based sample.","Zadra S, et al.","J Behav Addict. 2016."
"White matter microstructural changes in internet addiction disorder: A systematic review of diffusion tensor imaging studies.","Mohammadi S, et al.","Addict Behav. 2023."
"Brain controllability and morphometry similarity of internet gaming addiction.","Wei L, et al.","Methods. 2021."
"Treatment and risk factors of Internet use disorders.","Nakayama H, et al.","Psychiatry Clin Neurosci. 2017."
"School resources, self-control and problem behaviors in Chinese adolescents: a longitudinal study in the post-pandemic era.","Xiang GX, et al.","Curr Psychol. 2022."
"Relationships between Internet addiction and clinicodemographic and behavioral factors.","ElSalhy M, et al.","Neuropsychiatr Dis Treat. 2019."
"An investigation into problematic smartphone use: The role of narcissism, anxiety, and personality factors.","Hussain Z, et al.","J Behav Addict. 2017."
"Editorial: The Impact of Online Addiction on General Health, Well-Being and Associated Societal Costs.","Floros GD, et al.","Front Public Health. 2021."
"Associations Between Addictive Behaviors, Individual Characteristics, and the Use of Gambling Services Within the World of Gaming: Cross-sectional Survey Study.","Kisch M, et al.","JMIR Serious Games. 2022."
"Diffusion tensor imaging reveals thalamus and posterior cingulate cortex abnormalities in internet gaming addicts.","Dong G, et al.","J Psychiatr Res. 2012."
"Low 2D:4D values are associated with video game addiction.","Kornhuber J, et al.","PLoS One. 2013."
"The reliability and validity of a screening scale for online gaming disorder among Chinese adolescents and young adults.","Lyu X, et al.","BMC Psychiatry. 2022."
"Behavioural addiction and substance addiction should be defined by their similarities not their dissimilarities.","Griffiths MD.","Addiction. 2017."
"Brain morphometry in adults with gambling disorder.","Bouchard AE, et al.","J Psychiatr Res. 2021."
"The rates of co-occurring behavioural addictions in treatment-seeking individuals with obsessive-compulsive disorder: a preliminary report.","Brakoulias V, et al.","Int J Psychiatry Clin Pract. 2020."
"Associations between loot box use, problematic gaming and gambling, and gambling-related cognitions.","Brooks GA, et al.","Addict Behav. 2019."
"Distinguishing Core from Peripheral Psychiatric Symptoms: Addictive and Problematic Internet Gaming in North America, Europe, and China.","Snodgrass JG, et al.","Cult Med Psychiatry. 2019."
"Possible End to an Endless Quest? Cognitive Bias Modification for Excessive Multiplayer Online Gamers.","Rabinovitz S, et al.","Cyberpsychol Behav Soc Netw. 2015."
"Personality traits and their role as risk modifiers in gaming disorder and internet use disorders.","Müller KW, et al.","Curr Opin Psychiatry. 2023."
"[Effectiveness of an early intervention program for adolescents with Internet Gaming and Internet Use Disorder: Medium-term effects of the PROTECT+ Study].","Szász-Janocha C, et al.","Z Kinder Jugendpsychiatr Psychother. 2020."
"The Role of Depression and Self-Esteem in Facebook Intrusion and Gaming Disorder among Young Adult Gamers.","Cudo A, et al.","Psychiatr Q. 2020."
"Measuring Problematic Internet Use, Internet Gaming Disorder, and Social Media Addiction in Young Adults: Cross-sectional Survey Study.","Moreno M, et al.","JMIR Public Health Surveill. 2022."
"Commentary on Baggio et al. (2016): Internet/gaming addiction is more than heavy use over time.","Demetrovics Z, et al.","Addiction. 2016."
"Neurobiological influence of comorbid conditions in young patients diagnosed with gaming disorder: A whole-brain functional connectivity study based on a data driven method.","Kuriki S, et al.","PLoS One. 2020."
"ICD-11 Gaming Disorder: Needed and just in time or dangerous and much too early?","van den Brink W.","J Behav Addict. 2017."
"Inclusion of gaming disorder in the diagnostic classifications and promotion of public health response.","Shadloo B, et al.","J Behav Addict. 2017."
"Gaming in the Military: A Longitudinal Study of Changes in Gaming Behavior Among Conscripts During Military Service and Associated Risk Factors.","Olsen OK, et al.","Front Psychiatry. 2021."
"Leisure and Problem Gaming Behaviors Among Children and Adolescents During School Closures Caused by COVID-19 in Hong Kong: Quantitative Cross-sectional Survey Study.","Zhu S, et al.","JMIR Serious Games. 2021."
"Associations of binge gaming (5 or more consecutive hours played) with gaming disorder and mental health in young men.","Marmet S, et al.","J Behav Addict. 2023."
"AN EXPLORATORY STUDY INVESTIGATING THE EFFECTS OF A TREATMENT MANUAL FOR VIDEO GAME ADDICTION.","Pallesen S, et al.","Psychol Rep. 2015."
"Investigating gaming disorder and individual differences in gaming motives among professional and non-professional gamers: An empirical study.","Montag C, et al.","Addict Behav. 2022."
