"Title","Author_Info","Journal","Year","Label"
"Characteristics of online compulsive buying in Parisian students.","Duroy D, et al.","Addict Behav",2014,"internet"
"Overview on brain function enhancement of Internet addicts through exercise intervention: Based on reward-execution-decision cycle.","Chen H, et al.","Front Psychiatry",2023,"internet"
"Validation of the Internet Addiction Test in Students at a Pakistani Medical and Dental School.","Waqas A, et al.","Psychiatr Q",2018,"internet"
"Adolescent Internet addiction: testing the association between self-esteem, the perception of Internet attributes, and preference for online social interactions.","Fioravanti G, et al.","Cyberpsychol Behav Soc Netw",2012,"internet"
"Internet addiction as an important predictor in early detection of adolescent drug use experience-implications for research and practice.","Fisoun V, et al.","J Addict Med",2012,"internet"
"Prevalence of internet addiction, its association with psychological distress, coping strategies among undergraduate students.","Hasan AA, et al.","Nurse Educ Today",2019,"internet"
"Psychometric evaluation of the Persian Internet Disorder Scale among adolescents.","Lin CY, et al.","J Behav Addict",2018,"internet"
"Concurrent and predictive relationships between compulsive internet use and substance use: findings from vocational high school students in China and the USA.","Sun P, et al.","Int J Environ Res Public Health",2012,"internet"
"The role of self-esteem in Internet addiction within the context of comorbid mental disorders: Findings from a general population-based sample.","Sevelko K, et al.","J Behav Addict",2018,"internet"
"Aberrant corticostriatal functional circuits in adolescents with Internet addiction disorder.","Lin F, et al.","Front Hum Neurosci",2015,"internet"
"An error-related negativity potential investigation of response monitoring function in individuals with internet addiction disorder.","Zhou Z, et al.","Front Behav Neurosci",2013,"internet"
"Proposed diagnostic criteria for internet addiction.","Tao R, et al.","Addiction",2010,"internet"
"Internet addiction at workplace and it implication for workers life style: Exploration from Southern India.","Shrivastava A, et al.","Asian J Psychiatr",2018,"internet"
"Gray matter abnormalities in Internet addiction: a voxel-based morphometry study.","Zhou Y, et al.","Eur J Radiol",2011,"internet"
"Cyber disorders: the mental health concern for the new millennium.","Young K, et al.","Cyberpsychol Behav",1999,"internet"
"Moderating effects of the family environment for parental mediation and pathological internet use in youths.","Chng GS, et al.","Cyberpsychol Behav Soc Netw",2015,"internet"
"Comments from the Editors on the Special Issue ""Assessment and Treatment of Addictions: New Tools for Old Problems"".","Barrio P, et al.","J Clin Med",2019,"internet"
"Relationship Between Social Anxiety and Internet Addiction in Chinese College Students Controlling for the Effects of Physical Exercise, Demographic, and Academic Variables.","Ye S, et al.","Front Psychol",2021,"internet"
"Behavioral Addictions as Mental Disorders: To Be or Not To Be?","Petry NM, et al.","Annu Rev Clin Psychol",2018,"internet"
"Social and Psychological Effects of the Internet Use.","Diomidous M, et al.","Acta Inform Med",2016,"internet"
"Evaluation of psychometric properties of the internet addiction scale in a sample of Turkish high school students.","Canan F, et al.","Cyberpsychol Behav Soc Netw",2010,"internet"
"Internet addiction-induced brain structure and function alterations: a systematic review and meta-analysis of voxel-based morphometry and resting-state functional connectivity studies.","Sun JT, et al.","Brain Imaging Behav",2023,"internet"
"How Does the Parent-Adolescent Relationship Affect Adolescent Internet Addiction? Parents' Distinctive Influences.","Qi H, et al.","Front Psychol",2022,"internet"
"Association between Asthma and Internet Addiction Status in Korean Adolescents.","Han CH, et al.","J Thorac Dis",2021,"internet"
"Internet addiction disorder and problematic use of Google Glass™ in patient treated at a residential substance abuse treatment program.","Yung K, et al.","Addict Behav",2015,"internet"
"The role of depressive symptoms and social support in the association of internet addiction with non-suicidal self-injury among adolescents: a cohort study in China.","Ma Y, et al.","BMC Psychiatry",2023,"internet"
"Prevalence and Pattern of Internet Addiction Among Adolescents in Ibadan, Nigeria: A Cross-Sectional Study.","Afolabi AA, et al.","Cureus",2022,"internet"
"The Effect of Internet Addiction and Emotion Regulation on Trauma Reactions During the COVID-19 Pandemic in Adolescents With Anxiety Disorder.","Kuz M, et al.","J Nerv Ment Dis",2022,"internet"
"Emotion Regulation Choice in Internet Addiction: Less Reappraisal, Lower Frontal Alpha Asymmetry.","Yan X, et al.","Clin EEG Neurosci",2022,"internet"
"Challenges of children and adolescents with attention-deficit/hyperactivity disorder during the COVID-19 pandemic.","Kuygun Karci C, et al.","Nord J Psychiatry",2022,"internet"
"Factors associated with the lifestyle of high school students from public schools.","Brito MFSF, et al.","Rev Gaucha Enferm",2019,"internet"
"Escapism among players of MMORPGs--conceptual clarification, its relation to mental health factors, and development of a new measure.","Hagström D, et al.","Cyberpsychol Behav Soc Netw",2014,"internet"
"Longitudinal relationship between problematic internet use with loneliness during and after COVID-19 social restrictions: Short title: Internet use and loneliness.","Reed P, et al.","Psychiatry Res",2023,"internet"
"Internet addiction among adolescents in Macau and mainland China: prevalence, demographics and quality of life.","Xu DD, et al.","Sci Rep",2020,"internet"
"Alterations in Amygdala Connectivity in Internet Addiction Disorder.","Cheng H, et al.","Sci Rep",2020,"internet"
"Psychological effects of cognitive behavioral therapy on internet addiction in adolescents: A systematic review protocol.","Zhang YY, et al.","Medicine (Baltimore)",2020,"internet"
"Spanish version of the Phubbing Scale: Internet addiction, Facebook intrusion, and fear of missing out as correlates.","Blanca MJ, et al.","Psicothema",2018,"internet"
"Socio-emotional ability, temperament and coping strategies associated with different use of Internet in Internet addiction.","Tonioni F, et al.","Eur Rev Med Pharmacol Sci",2018,"internet"
"Sex differences in addictive disorders.","Fattore L, et al.","Front Neuroendocrinol",2014,"internet"
"What makes Internet addicts continue playing online even when faced by severe negative consequences? Possible explanations from an fMRI study.","Dong G, et al.","Biol Psychol",2013,"internet"
"Nutrition Support Therapy.","Xiao LJ, et al.","Adv Exp Med Biol",2017,"internet"
"A comparative study of uses of the Internet among college students with and without Internet addiction.","Kesici S, et al.","Psychol Rep",2009,"internet"
"Relationship between Internet addiction, susceptible personality traits, and suicidal and self-harm ideation in Chinese adolescent students.","Kuang L, et al.","J Behav Addict",2020,"internet"
"Investigation the relationship between internet dependence with anxiety and educational performance of high school students.","Kheyri F, et al.","J Educ Health Promot",2019,"internet"
"Association between Internet addiction and depression in Thai medical students at Faculty of Medicine, Ramathibodi Hospital.","Boonvisudhi T, et al.","PLoS One",2017,"internet"
"Internet addiction prevalence and quality of (real) life: a meta-analysis of 31 nations across seven world regions.","Cheng C, et al.","Cyberpsychol Behav Soc Netw",2014,"internet"
"Changes in the comorbidity patterns of negative emotional symptoms and Internet addiction over time among the first-year senior high school students: A one-year longitudinal study.","Gao T, et al.","J Psychiatr Res",2022,"internet"
"Associations Between Uncertainty Stress, Life Stress and Internet Addiction Among Medical Students.","Yang Q, et al.","Front Public Health",2022,"internet"
"The role of emotional inhibitory control in specific internet addiction - an fMRI study.","Dieter J, et al.","Behav Brain Res",2017,"internet"
"Internet addiction: hours spent online, behaviors and psychological symptoms.","Tonioni F, et al.","Gen Hosp Psychiatry",2012,"internet"
"Hyperfocus symptom and internet addiction in individuals with attention-deficit/hyperactivity disorder trait.","Ishii S, et al.","Front Psychiatry",2023,"internet"
"Non-suicidal Self-Injury Among Adolescents From Diverse Ethnocultural Groups in Israel: The Association With Sleep Problems and Internet Addiction.","Hamdan S, et al.","Front Psychiatry",2022,"internet"
"Loneliness and problematic internet use: testing the role of interpersonal problems and motivation for internet use.","Wongpakaran N, et al.","BMC Psychiatry",2021,"internet"
"Exploratory Factor Analysis of Young's Internet Addiction Test Among Professionals from India: An Online Survey.","Spoorthy MS, et al.","Indian J Psychol Med",2021,"internet"
"The Internet Game Use-Elicited Symptom Screen proved to be a valid tool for adolescents aged 10-19 years.","Jo SJ, et al.","Acta Paediatr",2018,"internet"
"Brain structures and functional connectivity associated with individual differences in Internet tendency in healthy young adults.","Li W, et al.","Neuropsychologia",2015,"internet"
"Relationship of internet addiction severity with depression, anxiety, and alexithymia, temperament and character in university students.","Dalbudak E, et al.","Cyberpsychol Behav Soc Netw",2013,"internet"
"[Internet- and computer game addiction: phenomenology, comorbidity, etiology, diagnostics and therapeutic implications for the addictives and their relatives].","Peukert P, et al.","Psychiatr Prax",2010,"internet"
"Prevalence and determinants of internet addiction among adults during the COVID-19 pandemic in Bangladesh: An online cross-sectional study.","Biswas PR, et al.","Heliyon",2022,"internet"
"Validation of the AUDIT scale and factors associated with alcohol use disorder in adolescents: results of a National Lebanese Study.","Hallit J, et al.","BMC Pediatr",2020,"internet"
"[Analysis on influence factors of health risk behaviors of Tujia and Miao adolescents in Xiangxi Area].","Zhang F, et al.","Wei Sheng Yan Jiu",2015,"internet"
