"Title","Author_Info","Journal_Year_Info"
"Enhanced reward sensitivity and decreased loss sensitivity in Internet addicts: an fMRI study during a guessing task.","Dong G, et al.","J Psychiatr Res. 2011."
"Problematic Use of the Internet and Smartphones in University Students: 2006-2017.","Carbonell X, et al.","Int J Environ Res Public Health. 2018."
"Addictive Potential of Internet Applications and Differential Correlates of Problematic Use in Internet Gamers versus Generalized Internet Users in a Representative Sample of Adolescents.","Rosenkranz T, et al.","Eur Addict Res. 2017."
"Psychopathological, temperamental, and characteristic factors in adults with remaining childhood attention-deficit hyperactivity symptoms.","Kim KM, et al.","Int J Psychiatry Clin Pract. 2017."
"Problematic Internet use was more common in Turkish adolescents with major depressive disorders than controls.","Alpaslan AH, et al.","Acta Paediatr. 2016."
"Confirmatory factor analysis of internet use and addiction.","Pratarelli ME, et al.","Cyberpsychol Behav. 2002."
"Introduction: clinicians respond to their clients' technology.","Rosegrant J.","J Clin Psychol. 2012."
"Applying fairness in labeling various types of internet use disorders. •","Elhai JD, et al.","J Behav Addict. 2020."
"[Self-help on the internet. Chances and risks of communication in electronic networks].","Podoll K, et al.","Nervenarzt. 2002."
"Digital temperance: adapting an ancient virtue for a technological age.","Brown D, et al.","Ethics Inf Technol. 2022."
"Malicious MXit? South African adolescents' use of mobile-based communication applications.","Swanepoel TL, et al.","J Child Adolesc Ment Health. 2012."
"Public Health Approach to Problems Related to Excessive and Addictive Use of the Internet and Digital Media.","Chung S, et al.","Curr Addict Rep. 2023."
"Logistic Regression With Machine Learning Sheds Light on the Problematic Sexual Behavior Phenotype.","Jiang S, et al.","J Addict Med. 2023."
"Reciprocal Prediction between Impulsivity and Problematic Internet Use among North Korean Refugee Youths in South Korea by Gender and Adverse Childhood Experience.","Lee ES, et al.","Psychiatry Investig. 2021."
"Transitions in Problematic Internet Use: A One-Year Longitudinal Study of Boys.","Choi BY, et al.","Psychiatry Investig. 2019."
"A Healthy Mind for Problematic Internet Use.","Ke GN, et al.","Cyberpsychol Behav Soc Netw. 2018."
"Working memory, executive function and impulsivity in Internet-addictive disorders: a comparison with pathological gambling.","Zhou Z, et al.","Acta Neuropsychiatr. 2016."
"[Internet addiction disorder and social networks: statistical analysis of correlation and study of the association with social interaction anxiousness].","Rusconi AC, et al.","Riv Psichiatr. 2012."
"[Effects of electroacupuncture combined with psychologic interference on anxiety state and serum NE content in the patient of internet addiction disorder].","Zhu TM, et al.","Zhongguo Zhen Jiu. 2008."
"Internet use and internet-based addictive behaviours during coronavirus pandemic.","Kovačić Petrović Z, et al.","Curr Opin Psychiatry. 2022."
"Generalized and Specific Problematic Internet Use in Central Siberia Adolescents: A School-Based Study of Prevalence, Age-Sex Depending Content Structure, and Comorbidity with Psychosocial Problems.","Tereshchenko S, et al.","Int J Environ Res Public Health. 2022."
"Associations of personality and clinical characteristics with excessive Internet and smartphone use in adolescents: A structural equation modeling approach.","Jeong B, et al.","Addict Behav. 2020."
"The Assessment of Problematic Internet Pornography Use: A Comparison of Three Scales with Mixed Methods.","Chen L, et al.","Int J Environ Res Public Health. 2020."
"A primary care pediatrician's guide to assessing problematic interactive media use.","Nereim C, et al.","Curr Opin Pediatr. 2019."
"Validation of a Malay Version of the Smartphone Addiction Scale among Medical Students in Malaysia.","Ching SM, et al.","PLoS One. 2015."
"Problematic use of social networking sites among urban school going teenagers.","Meena PS, et al.","Ind Psychiatry J. 2012."
"[Epidemiology of addictive disorders and behaviors in Japan].","Osaki Y, et al.","Nihon Rinsho. 2015."
"[Addiction--who is not affected?].","Bäwert A, et al.","Wien Med Wochenschr. 2005."
"Internet gambling: issues, concerns, and recommendations.","Griffiths M.","Cyberpsychol Behav. 2003."
"Psychometric properties of the Smartphone Addiction Inventory - Short Form (SPAI-SF) in Brazilian adolescents.","Andrade ALM, et al.","Psychiatry Res. 2023."
"Assessment of sleep quality and its association with problematic internet use among university students: a cross-sectional investigation in Bangladesh.","Islam Z, et al.","Sleep Sci. 2021."
"Imagining the Future: Future Imagination Training Decreases Delay Discounting Among Internet Addicts and Non-Problematic Users.","Li H.","Front Psychol. 2021."
"The psychometric properties of the Chinese version internet gaming disorder scale.","Lei W, et al.","Addict Behav. 2020."
"[Internet Addiction, Suicidality and Non-Suicidal Self-Harming Behavior - A Systematic Review].","Steinbüchel TA, et al.","Psychother Psychosom Med Psychol. 2018."
"A Bibliometric Analysis of Research into Internet Gaming Disorders in Korea.","Zhang MWB, et al.","Int J Environ Res Public Health. 2023."
"Graph analysis of diffusion tensor imaging-based connectome in young men with internet gaming disorder.","Qin J, et al.","Front Neurosci. 2023."
"Loneliness and Problematic Internet Use during COVID-19 Lock-Down.","Alheneidi H, et al.","Behav Sci (Basel). 2021."
"Internet Use and Addiction Among Medical Students in Qassim University, Saudi Arabia.","Taha MH, et al.","Sultan Qaboos Univ Med J. 2019."
"Problematic internet use and feelings of loneliness.","Costa RM, et al.","Int J Psychiatry Clin Pract. 2019."
"Development and Validation Study of the Internet Overuse Screening Questionnaire.","Lee HK, et al.","Psychiatry Investig. 2018."
"[Epidemiology of Internet Use by an Adolescent Population and its Relation with Sleep Habits].","Ferreira C, et al.","Acta Med Port. 2017."
"Policy and Prevention Approaches for Disordered and Hazardous Gaming and Internet Use: an International Perspective.","King DL, et al.","Prev Sci. 2018."
"Prevalence and factors associated with problematic internet use: an Italian survey among L’Aquila students.","Bianchini V, et al.","Riv Psichiatr. 2017."
"Effect of electro-acupuncture combined with psychological intervention on mental symptoms and P50 of auditory evoked potential in patients with internet addiction disorder.","Li H, et al.","J Tradit Chin Med. 2017."
"Association Between Smoking and Problematic Internet Use Among Japanese Adolescents: Large-Scale Nationwide Epidemiological Study.","Morioka H, et al.","Cyberpsychol Behav Soc Netw. 2016."
"Investigation on Internet addiction disorder in adolescents in Anhui, People's Republic of China.","Chen Y, et al.","Neuropsychiatr Dis Treat. 2016."
"Correlations among Social Anxiety, Self-Esteem, Impulsivity, and Game Genre in Patients with Problematic Online Game Playing.","Park JH, et al.","Psychiatry Investig. 2016."
"Abnormal brain activation of adolescent internet addict in a ball-throwing animation task: possible neural correlates of disembodiment revealed by fMRI.","Kim YR, et al.","Prog Neuropsychopharmacol Biol Psychiatry. 2012."
"Extensive internet involvement--addiction or emerging lifestyle?","Bergmark KH, et al.","Int J Environ Res Public Health. 2011."
"Dual diagnosis of obsessive compulsive and compulsive buying disorders: Demographic, clinical, and psychiatric correlates.","Kim HS, et al.","Compr Psychiatry. 2018."
"The imperative of integrating empirical and theoretical considerations when developing policy responses to Internet-gaming disorder.","Wegmann E, et al.","J Behav Addict. 2018."
"Children, technology, problems, and preferences.","Farber BA, et al.","J Clin Psychol. 2012."
"Mother's and Father's Migrating in China: Differing Relations to Mental Health and Risk Behaviors Among Left-Behind Children.","Akezhuoli H, et al.","Front Public Health. 2022."
"Toward a consensus definition of pathological video-gaming: a systematic review of psychometric assessment tools.","King DL, et al.","Clin Psychol Rev. 2013."
"Internet addictive individuals share impulsivity and executive dysfunction with alcohol-dependent patients.","Zhou Z, et al.","Front Behav Neurosci. 2014."
"[Association between adolescent internet addiction and suicidal behaviors].","Yang LS, et al.","Zhonghua Liu Xing Bing Xue Za Zhi. 2010."
"Problematic internet use and attachment styles among adolescents in Japan.","Suzuki H, et al.","Pediatr Int. 2023."
"Altered Resting-State Network in Adolescents with Problematic Internet Use.","Siste K, et al.","J Clin Med. 2022."
"Temporal directional relationship between problematic internet use and depressive symptoms among Japanese adolescents: A random intercept, cross-lagged panel model.","Kojima R, et al.","Addict Behav. 2021."
"Relationship of Internet Gaming Disorder with Psychopathology and Social Adaptation in Italian Young Adults.","De Pasquale C, et al.","Int J Environ Res Public Health. 2020."
"Problematic Internet use and its associations with health-related symptoms and lifestyle habits among rural Japanese adolescents.","Kojima R, et al.","Psychiatry Clin Neurosci. 2019."
"Trait impulsivity and impaired prefrontal impulse inhibition function in adolescents with internet gaming addiction revealed by a Go/No-Go fMRI study.","Ding WN, et al.","Behav Brain Funct. 2014."
"Bupropion sustained release treatment decreases craving for video games and cue-induced brain activity in patients with Internet video game addiction.","Han DH, et al.","Exp Clin Psychopharmacol. 2010."
"Development and validation of a smartphone addiction scale (SAS).","Kwon M, et al.","PLoS One. 2013."
"Diagnostic Usefulness of an Ultra-Brief Screener to Identify Risk of Online Gaming Disorder for Children and Adolescents.","Jo SJ, et al.","Psychiatry Investig. 2020."
"Digital failure: An emerging reason of anger expression among adolescents.","Sharma MK, et al.","Ind Psychiatry J. 2020."
"The importance of analogue zeitgebers to reduce digital addictive tendencies in the 21st century.","Montag C, et al.","Addict Behav Rep. 2015."
"Social anhedonia affects the trajectory of internet addiction in the college students: A latent growth curve analysis.","Yu Q, et al.","J Affect Disord. 2023."
"Smartphone addiction is more harmful to adolescents than Internet gaming disorder: Divergence in the impact of parenting styles.","Li ZK, et al.","Front Psychol. 2022."
"Global prevalence of digital addiction in general population: A systematic review and meta-analysis.","Meng SQ, et al.","Clin Psychol Rev. 2022."
"Screen use and internet addiction among parents of young children: A nationwide Canadian cross-sectional survey.","Dennis CL, et al.","PLoS One. 2022."
