"Title","Author_Info","Journal_Year_Info"
"Extensive abnormality of brain white matter integrity in pathological gambling.","Joutsa J, et al.","Psychiatry Res. 2011."
"[Problematic and pathologic gambling in Hungary: the Hungarian version and use of the South Oaks Gambling Screen (SOGS-HU)].","Gyollai A, et al.","Psychiatr Hung. 2011."
"Enhanced BDNF serum levels in patients with severe pathological gambling.","Angelucci F, et al.","Addict Biol. 2013."
"The Movement Disorder Society Evidence-Based Medicine Review Update: Treatments for the non-motor symptoms of Parkinson's disease.","Seppi K, et al.","Mov Disord. 2011."
"Similar hyporesponsiveness of the dorsomedial prefrontal cortex in problem gamblers and heavy smokers during an inhibitory control task.","de Ruiter MB, et al.","Drug Alcohol Depend. 2012."
"Association of substance use and VA service-connected disability benefits with risk of homelessness among veterans.","Edens EL, et al.","Am J Addict. 2011."
"Gaming machine addiction: the role of avoidance, accessibility and social support.","Thomas AC, et al.","Psychol Addict Behav. 2011."
"Neural reward processing under dopamine agonists: imaging.","Kassubek J, et al.","J Neurol Sci. 2011."
"Impulse control disorders associated with dopaminergic medication in patients with pituitary adenomas.","Martinkova J, et al.","Clin Neuropharmacol. 2011."
"Hypersexuality and pathological gambling in Parkinson's disease: A cross-sectional case-control study.","de Chazeron I, et al.","Mov Disord. 2011."
"Impulsivity and cognitive distortions in pathological gamblers attending the UK National Problem Gambling Clinic: a preliminary report.","Michalczuk R, et al.","Psychol Med. 2011."
"Selective decision-making deficits in at-risk gamblers.","Grant JE, et al.","Psychiatry Res. 2011."
"Problems with 'Internet addiction' diagnosis and classification.","Hinić D.","Psychiatr Danub. 2011."
"Pathological gambling in Parkinson's disease: disease related or drug related?","Calandrella D, et al.","Expert Rev Neurother. 2011."
"Pathological gambling plus hypersexuality in restless legs syndrome: a new case.","d'Orsi G, et al.","Neurol Sci. 2011."
"How do prescription opioid users differ from users of heroin or other drugs in psychopathology: results from the National Epidemiologic Survey on Alcohol and Related Conditions.","Wu LT, et al.","J Addict Med. 2011."
"Male batterers' alcohol use and gambling behavior.","Brasfield H, et al.","J Gambl Stud. 2012."
"[Impulse control disorders in Parkinson's disease].","Van den Heuvel OA, et al.","Tijdschr Psychiatr. 2011."
"Pathological gambling in a psychiatric sample.","Aragay N, et al.","Compr Psychiatry. 2012."
"A double-blind, placebo-controlled trial of topiramate for pathological gambling.","Berlin HA, et al.","World J Biol Psychiatry. 2013."
"Impulse control disorders in Parkinson disease: a multicenter case--control study.","Voon V, et al.","Ann Neurol. 2011."
"Delay discounting and gambling.","Madden GJ, et al.","Behav Processes. 2011."
"Treatment of pathological gambling with disulfiram: a report of 2 cases.","Müller CA, et al.","Pharmacopsychiatry. 2011."
"Acamprosate and Baclofen were Not Effective in the Treatment of Pathological Gambling: Preliminary Blind Rater Comparison Study.","Dannon PN, et al.","Front Psychiatry. 2011."
"Excessive Internet gaming and decision making: do excessive World of Warcraft players have problems in decision making under risky conditions?","Pawlikowski M, et al.","Psychiatry Res. 2011."
"Gambling disorders.","Hodgins DC, et al.","Lancet. 2011."
"HON label and DISCERN as content quality indicators of health-related websites.","Khazaal Y, et al.","Psychiatr Q. 2012."
"Strategic vs nonstrategic gambling: characteristics of pathological gamblers based on gambling preference.","Odlaug BL, et al.","Ann Clin Psychiatry. 2011."
"Impulse control disorders in psychiatric inpatients.","Müller A, et al.","Psychiatry Res. 2011."
"Psychopharmacological treatment in pathological gambling: a critical review.","Achab S, et al.","Curr Pharm Des. 2011."
"Pramipexole modulates the neural network of reward anticipation.","Ye Z, et al.","Hum Brain Mapp. 2011."
"Impaired probability estimation and decision-making in pathological gambling poker players.","Linnet J, et al.","J Gambl Stud. 2012."
"Shared genetic contributions to anxiety disorders and pathological gambling in a male population.","Giddens JL, et al.","J Affect Disord. 2011."
"Salivary cortisol levels in Parkinson's disease and its correlation to risk behaviour.","Djamshidian A, et al.","J Neurol Neurosurg Psychiatry. 2011."
"The utility of rat models of impulsivity in developing pharmacotherapies for impulse control disorders.","Winstanley CA.","Br J Pharmacol. 2011."
"Gambling in Western and Eastern Europe: the example of Hungary.","Kun B, et al.","J Gambl Stud. 2012."
"Rates and correlates of pathological gambling among VA mental health service users.","Edens EL, et al.","J Gambl Stud. 2012."
"Impulsivity and compulsivity in drug-naïve patients with Parkinson's disease.","Antonini A, et al.","Mov Disord. 2011."
"Executive function in pathological gamblers and healthy controls.","Ledgerwood DM, et al.","J Gambl Stud. 2012."
"A latent class analysis of DSM-IV criteria for pathological gambling: Results from the National Epidemiologic Survey on Alcohol and Related Conditions.","Carragher N, et al.","Psychiatry Res. 2011."
"Casino taxation in macao: an economic perspective.","Gu X, et al.","J Gambl Stud. 2011."
"A systematic review of Internet-based therapy for the treatment of addictions.","Gainsbury S, et al.","Clin Psychol Rev. 2011."
"Alternation learning in pathological gamblers: an fMRI Study.","Dannon PN, et al.","Brain Imaging Behav. 2011."
"Serotonin and dopamine play complementary roles in gambling to recover losses.","Campbell-Meiklejohn D, et al.","Neuropsychopharmacology. 2011."
"Treatment outcomes and predictors of drop out for problem gamblers in South Australia: a cohort study.","Smith D, et al.","Aust N Z J Psychiatry. 2010."
"[Pathological gambling and psychiatric patients].","Lerfel Y, et al.","Soins Psychiatr. 2010."
"Nalmefene in the treatment of pathological gambling: multicentre, double-blind, placebo-controlled study.","Grant JE, et al.","Br J Psychiatry. 2010."
"An examination of the relationship between gambling and antisocial behavior.","Mishra S, et al.","J Gambl Stud. 2011."
"Pathological gambling recovery in the absence of abstinence.","Slutske WS, et al.","Addiction. 2010."
"Pathological gambling: relation of skin conductance response to dopaminergic neurotransmission and sensation-seeking.","Peterson E, et al.","Eur Neuropsychopharmacol. 2010."
"Gambling problem severity and psychiatric disorders among Hispanic and white adults: findings from a nationally representative sample.","Barry DT, et al.","J Psychiatr Res. 2011."
"Subtyping study of a pathological gamblers sample.","Alvarez-Moya EM, et al.","Can J Psychiatry. 2010."
"Brain imaging studies in pathological gambling.","van Holst RJ, et al.","Curr Psychiatry Rep. 2010."
"Optimizing DSM-IV-TR classification accuracy: a brief biosocial screen for detecting current gambling disorders among gamblers in the general household population.","Gebauer L, et al.","Can J Psychiatry. 2010."
"Impulsive smoking in a patient with Parkinson's disease treated with dopamine agonists.","Bienfait KL, et al.","J Clin Neurosci. 2010."
"Differences in cognitive distortions between pathological and non-pathological gamblers with preferences for chance or skill games.","Myrseth H, et al.","J Gambl Stud. 2010."
"Treatment utilization of pathological gamblers with and without PTSD.","Najavits LM.","J Gambl Stud. 2010."
"Alexithymia and pathological gambling.","Toneatto T, et al.","J Addict Dis. 2009."
"Behavioural addictions in bipolar disorder patients: role of impulsivity and personality dimensions.","Di Nicola M, et al.","J Affect Disord. 2010."
"Hypersensitivity to reward in problem gamblers.","Hewig J, et al.","Biol Psychiatry. 2010."
"Pathological gambling from dopamine agonist and deep brain stimulation of the nucleus tegmenti pedunculopontine.","Stefani A, et al.","BMJ Case Rep. 2010."
"Decision-making during gambling: an integration of cognitive and psychobiological approaches.","Clark L.","Philos Trans R Soc Lond B Biol Sci. 2010."
"Altering the magnitude of delay discounting by pathological gamblers.","Dixon MR, et al.","J Appl Behav Anal. 2009."
"[Neurobiology of pathological gambling].","Kaasinen V, et al.","Duodecim. 2009."
"Speed-accuracy tradeoff in decision-making performance among pathological gamblers.","Kertzman S, et al.","Eur Addict Res. 2010."
"""Alea Iacta Est"" (a case series report of problem and pathological gambling).","Koić E, et al.","Coll Antropol. 2009."
"Wives of pathological gamblers: personality traits, depressive symptoms and social adjustment.","Mazzoleni MH, et al.","Braz J Psychiatry. 2009."
"Sex differences in the rates of recovery, treatment-seeking, and natural recovery in pathological gambling: results from an Australian community-based twin survey.","Slutske WS, et al.","Twin Res Hum Genet. 2009."
"Cognitive status of patients with Parkinson's disease and pathological gambling.","Siri C, et al.","J Neurol. 2010."
"Genetic aspects of pathological gambling: a complex disorder with shared genetic vulnerabilities.","Lobo DS, et al.","Addiction. 2009."
"Cue reactivity in active pathological, abstinent pathological, and regular gamblers.","Sodano R, et al.","J Gambl Stud. 2010."
"Severity of gambling is associated with severity of depressive symptoms in pathological gamblers.","Rømer Thomsen K, et al.","Behav Pharmacol. 2009."
"Subtypes of French pathological gamblers: comparison of sensation seeking, alexithymia and depression scores.","Bonnaire C, et al.","J Gambl Stud. 2009."
"Why gamblers fail to win: a review of cognitive and neuroimaging findings in pathological gambling.","van Holst RJ, et al.","Neurosci Biobehav Rev. 2010."
"The NODS-CLiP: a rapid screen for adult pathological and problem gambling.","Toce-Gerstein M, et al.","J Gambl Stud. 2009."
"[Pathological gambling, an addiction without drugs].","Véléa D.","Soins Psychiatr. 2009."
"Changes of functional MRI findings in a patient whose pathological gambling improved with fluvoxamine.","Chung SK, et al.","Yonsei Med J. 2009."
"Physical exercise for pathological gamblers.","Angelo DL, et al.","Braz J Psychiatry. 2009."
"Problem gamblers share deficits in impulsive decision-making with alcohol-dependent individuals.","Lawrence AJ, et al.","Addiction. 2009."
"[Gamblers seeking for help].","Abait PE, et al.","Vertex. 2008."
"[Internet addiction--a case report].","Pejović-Milovancević M, et al.","Srp Arh Celok Lek. 2009."
"Gambling pathology is associated with dampened cortisol response among men and women.","Paris JJ, et al.","Physiol Behav. 2010."
"Increased striatal dopamine release in Parkinsonian patients with pathological gambling: a [11C] raclopride PET study.","Steeves TD, et al.","Brain. 2009."
"Pathological gambling in Estonia: relationships with personality, self-esteem, emotional States and cognitive ability.","Kaare PR, et al.","J Gambl Stud. 2009."
"Cognitive dysfunctions and pathological gambling in patients with Parkinson's disease.","Santangelo G, et al.","Mov Disord. 2009."
"Dopamine dysregulation syndrome: an overview of its epidemiology, mechanisms and management.","O'Sullivan SS, et al.","CNS Drugs. 2009."
"Dopamine and impulse control disorders in Parkinson's disease.","Weintraub D.","Ann Neurol. 2008."
"Treatment of pathological gambling.","Leung KS, et al.","Curr Opin Psychiatry. 2009."
"Randomized trial of internet-delivered self-help with telephone support for pathological gamblers.","Carlbring P, et al.","J Consult Clin Psychol. 2008."
"Assessing the reliability of the Gambling Functional Assessment.","Miller JC, et al.","J Gambl Stud. 2009."
"Review. The neurobiology of pathological gambling and drug addiction: an overview and new findings.","Potenza MN.","Philos Trans R Soc Lond B Biol Sci. 2008."
"[Impulse control disorders and Parkinson's disease].","Burkhard PR, et al.","Rev Med Suisse. 2008."
"[Deep brain stimulation in the context of addiction--a literature-based systematic evaluation].","Bauer R, et al.","Fortschr Neurol Psychiatr. 2008."
"Prevalence and correlates of gambling among 16 to 19-year-old adolescents in Norway.","Molde H, et al.","Scand J Psychol. 2009."
"A Latent Class Analysis of DSM-III-R Pathological Gambling Criteria in Middle-Aged Men: Association with Psychiatric Disorders.","Xian H, et al.","J Addict Med. 2008."
