"Title","Author_Info","Journal","Year","Label"
"Prevalence and Clinical Characteristics of Recreational and At-Risk/Problematic Gambling in a National Sample of U.S. Military Veterans.","Stefanovics EA, et al.","J Gambl Stud",2022,"gambling"
"Cognitive Behavioral Therapy Plus a Serious Game as a Complementary Tool for a Patient With Parkinson Disease and Impulse Control Disorder: Case Report.","Mena-Moreno T, et al.","JMIR Serious Games",2022,"gambling"
"The experience of gratification and compensation in addictive behaviors: How can these experiences be measured systematically within and across disorders due to addictive behaviors?","Wegmann E, et al.","Compr Psychiatry",2022,"gambling"
"Prevalence of Internet-based addictive behaviors during COVID-19 pandemic: a systematic review.","Masaeli N, et al.","J Addict Dis",2021,"gambling"
"A meta-analysis of problem gambling risk factors in the general adult population.","Allami Y, et al.","Addiction",2021,"gambling"
"Psychological Distress and Problem Gambling in Elite Athletes during COVID-19 Restrictions-A Web Survey in Top Leagues of Three Sports during the Pandemic.","Håkansson A, et al.","Int J Environ Res Public Health",2020,"gambling"
"Development and validation of the Japanese version of the problem gambling severity index.","So R, et al.","Addict Behav",2019,"gambling"
"Gambling and the need for new responses in Public Health with an addiction ""sine substantia"".","Crusco M, et al.","Clin Ter",2016,"gambling"
"Nonmedical Use of Stimulants Is Associated With Riskier Sexual Practices and Other Forms of Impulsivity.","Grant JE, et al.","J Addict Med",2018,"gambling"
"Revising Substance-Related Disorders in the DSM-5: A History.","Zachar P, et al.","J Stud Alcohol Drugs",2022,"gambling"
"Types of Emotion Regulation and Their Associations with Gambling: A Cross-Sectional Study with Disordered and Non-problem Ecuadorian Gamblers.","Jara-Rizzo MF, et al.","J Gambl Stud",2019,"gambling"
"Chronic administration of the dopamine D2/3 agonist ropinirole invigorates performance of a rodent slot machine task, potentially indicative of less distractible or compulsive-like gambling behaviour.","Cocker PJ, et al.","Psychopharmacology (Berl)",2017,"gambling"
"Suicidal Behaviors and Associated Factors Among Individuals with Gambling Disorders: A Meta-Analysis.","Armoon B, et al.","J Gambl Stud",2023,"gambling"
"Internet-based interventions for behavioral addictions: A systematic review.","Boumparis N, et al.","J Behav Addict",2022,"gambling"
"Effects of exposure to chronic uncertainty and a sensitizing regimen of amphetamine injections on locomotion, decision-making, and dopamine receptors in rats.","Fugariu V, et al.","Neuropsychopharmacology",2020,"gambling"
"Addictive behaviors in alcohol use disorder: dysregulation of reward processing systems and maladaptive coping strategies.","Cavicchioli M, et al.","J Addict Dis",2018,"gambling"
"Impulse control disorders and levodopa-induced dyskinesias in Parkinson's disease: an update.","Voon V, et al.","Lancet Neurol",2017,"gambling"
"Problematic online gambling among adolescents: A systematic review about prevalence and related measurement issues.","Montiel I, et al.","J Behav Addict",2021,"gambling"
"Developing and testing the effectiveness of a novel online integrated treatment for problem gambling and tobacco smoking: a protocol for an open-label randomized controlled trial.","Bilevicius E, et al.","Trials",2020,"gambling"
"Effectiveness of At-Risk Gamblers' Temporary Self-Exclusion from Internet Gambling Sites.","Caillon J, et al.","J Gambl Stud",2019,"gambling"
"Resting-state regional homogeneity as a biological marker for patients with Internet gaming disorder: A comparison with patients with alcohol use disorder and healthy controls.","Kim H, et al.","Prog Neuropsychopharmacol Biol Psychiatry",2015,"gambling"
"Luck, come here! Automatic approach tendencies toward gambling cues in moderate- to high-risk gamblers.","Boffo M, et al.","Addiction",2018,"gambling"
"Gambling Despite Nationwide Self-Exclusion-A Survey in Online Gamblers in Sweden.","Håkansson A, et al.","Front Psychiatry",2020,"gambling"
"Calorie Intake and Gambling: Is Fat and Sugar Consumption 'Impulsive'?","Chamberlain SR, et al.","J Gambl Stud",2017,"gambling"
"Association of Problem Gambling with Type of Gambling Among Italian General Population.","Scalese M, et al.","J Gambl Stud",2016,"gambling"
"Problem gambling and homelessness: results from an epidemiologic study.","Nower L, et al.","J Gambl Stud",2015,"gambling"
"Effects of Affective and Anxiety Disorders on Outcome in Problem Gamblers Attending Routine Cognitive-Behavioural Treatment in South Australia.","Smith D, et al.","J Gambl Stud",2015,"gambling"
"Central Pain in Parkinson's Disease: Behavioral and Cognitive Characteristics.","Vila-Chã N, et al.","Parkinsons Dis",2021,"gambling"
"Over-Indebtedness and Problem Gambling in a General Population Sample of Online Gamblers.","Håkansson A, et al.","Front Psychiatry",2020,"gambling"
"The impact of comorbid impulsive/compulsive disorders in problematic Internet use.","Chamberlain SR, et al.","J Behav Addict",2018,"gambling"
"Gender Differences and Associated Factors Influencing Problem Gambling in Adolescents in Sweden: Cross-sectional Investigation.","Claesdotter-Knutsson E, et al.","JMIR Pediatr Parent",2022,"gambling"
"Gambling in adolescents during the financial crisis in Greece.","Αssimina P P, et al.","Psychiatriki",2021,"gambling"
"[The Pathological Buying Screener: Validation in a Clinical Sample].","Müller A, et al.","Psychother Psychosom Med Psychol",2021,"gambling"
"Problem and non-problem gamblers: a cross-sectional clustering study by gambling characteristics.","Guillou Landreat M, et al.","BMJ Open",2020,"gambling"
"LP-211, a selective 5-HT7 receptor agonist, increases novelty-preference and promotes risk-prone behavior in rats.","Beaudet G, et al.","Synapse",2017,"gambling"
"Expert by Experience engagement in gambling reform: qualitative study of gamblers in the United Kingdom.","Nyemcsok C, et al.","Health Promot Int",2022,"gambling"
"Withdrawal and tolerance as related to compulsive sexual behavior disorder and problematic pornography use - Preregistered study based on a nationally representative sample in Poland.","Lewczuk K, et al.","J Behav Addict",2022,"gambling"
"Online Gambling among Treatment-Seeking Patients in Singapore: A Cross-Sectional Study.","Zhang M, et al.","Int J Environ Res Public Health",2018,"gambling"
"Advances in problematic usage of the internet research - A narrative review by experts from the European network for problematic usage of the internet.","Fineberg NA, et al.","Compr Psychiatry",2022,"gambling"
"Clarifying gambling subtypes: the revised pathways model of problem gambling.","Nower L, et al.","Addiction",2022,"gambling"
"Changes of Gambling Patterns during COVID-19 in Sweden, and Potential for Preventive Policy Changes. A Second Look Nine Months into the Pandemic.","Håkansson A, et al.","Int J Environ Res Public Health",2021,"gambling"
"Impact of Wagering Inducements on the Gambling Behaviors, Cognitions, and Emotions of Online Gamblers: A Randomized Controlled Study.","Challet-Bouju G, et al.","Front Psychiatry",2020,"gambling"
"Risk Factors for Gambling Problems on Online Electronic Gaming Machines, Race Betting and Sports Betting.","Hing N, et al.","Front Psychol",2017,"gambling"
"[Food addiction: Definition, measurement and limits of the concept, associated factors, therapeutic and clinical implications].","Cathelain S, et al.","Presse Med",2016,"gambling"
"Comparison of the personality and other psychological factors of students with internet addiction who do and do not have associated social dysfunction.","Chen Q, et al.","Shanghai Arch Psychiatry",2015,"gambling"
"Prevalence and comorbidity in a Swedish adolescent community sample - gambling, gaming, substance use, and other psychiatric disorders.","Gerdner A, et al.","BMC Psychiatry",2022,"gambling"
"The Prevalence of Impulse Control Disorders and Behavioral Addictions in Eating Disorders: A Systematic Review and Meta-Analysis.","Devoe DJ, et al.","Front Psychiatry",2022,"gambling"
"Effects on Gambling Activity From Coronavirus Disease 2019-An Analysis of Revenue-Based Taxation of Online- and Land-Based Gambling Operators During the Pandemic.","Håkansson A.","Front Psychiatry",2020,"gambling"
"Gambling Phenotypes in Online Sports Betting.","Granero R, et al.","Front Psychiatry",2020,"gambling"
"Transcranial Direct Current Stimulation Reduces Craving in Substance Use Disorders: A Double-blind, Placebo-Controlled Study.","Martinotti G, et al.","J ECT",2019,"gambling"
"Gambling among European professional athletes. Prevalence and associated factors.","Grall-Bronnec M, et al.","J Addict Dis",2016,"gambling"
"Risky decision-making and ventral striatal dopamine responses to amphetamine: a positron emission tomography [(11)C]raclopride study in healthy adults.","Oswald LM, et al.","Neuroimage",2015,"gambling"
"Loot boxes use, video gaming, and gambling in adolescents: Results from a path analysis before and during COVID-19-pandemic-related lockdown in Italy.","Primi C, et al.","Front Psychol",2022,"gambling"
"How structural changes in online gambling are shaping the contemporary experiences and behaviours of online gamblers: an interview study.","Hing N, et al.","BMC Public Health",2022,"gambling"
"Who chooses to enroll in a new national gambling self-exclusion system? A general population survey in Sweden.","Håkansson A, et al.","Harm Reduct J",2020,"gambling"
"Spanish Validation of the Internet Gaming Disorder Scale-Short Form (IGDS9-SF): Prevalence and Relationship with Online Gambling and Quality of Life.","Beranuy M, et al.","Int J Environ Res Public Health",2020,"gambling"
"Behavioral variant of frontotemporal dementia: Fundamental clinical issues associated with prediction of pathological bases.","Miki T, et al.","Neuropathology",2016,"gambling"
"In the Absence of Effects: An Individual Patient Data Meta-Analysis of Non-response and Its Predictors in Internet-Based Cognitive Behavior Therapy.","Rozental A, et al.","Front Psychol",2019,"gambling"
"Gambling related family coping and the impact of problem gambling on families in Hong Kong.","Chan EM, et al.","Asian J Gambl Issues Public Health",2016,"gambling"
"D2/3 Agonist during Learning Potentiates Cued Risky Choice.","Mortazavi L, et al.","J Neurosci",2023,"gambling"
"ICD-11-Based Assessment of Social Media Use Disorder in Adolescents: Development and Validation of the Social Media Use Disorder Scale for Adolescents.","Paschke K, et al.","Front Psychiatry",2021,"gambling"
"Open Science Practices in Gambling Research Publications (2016-2019): A Scoping Review.","Louderback ER, et al.","J Gambl Stud",2022,"gambling"
"Impact of wagering inducements on the gambling behaviors of on-line gamblers: A longitudinal study based on gambling tracking data.","Balem M, et al.","Addiction",2022,"gambling"
"Craving variations in patients with substance use disorder and gambling during COVID-19 lockdown: The Italian experience.","Alessi MC, et al.","World J Clin Cases",2022,"gambling"
"Impaired metacognitive capacities in individuals with problem gambling.","Brevers D, et al.","J Gambl Stud",2014,"gambling"
"Amantadine use associated with impulse control disorders in Parkinson disease in cross-sectional study.","Weintraub D, et al.","Ann Neurol",2010,"gambling"
"Treatment of pathological gambling with naltrexone pharmacotherapy and brief intervention: a pilot study.","Lahti T, et al.","Psychopharmacol Bull",2010,"gambling"
"[Frequency and risk factors for pathological gambling in a sample of gamblers in Casablanca, Morocco].","Berrada S, et al.","Encephale",2009,"gambling"
"Evaluation of patients treated for pathological gambling in a combined alcohol, substance abuse and pathological gambling treatment unit using the Addiction Severity Index.","Lesieur HR, et al.","Br J Addict",1991,"gambling"
